t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287
1800,5400,5100,3600,3300,3600,5100,5100,5100,5700,4500,4200,8700,9300,12900,15600,17100,16200,18300,17700,16800,17100,19800,20400,22200,25200,29400,31500,30600,33600,38100,41700,46200,46800,49500,50700,51000,52500,51300,55200,54600,55800,55800,59400,58800,62400,63000,64500,66600,70200,74400,77700,76500,76800,78300,77700,79800,82800,85200,83700,86400,87300,90000,93300,95100,98400,98400,97200,101700,104100,105000,104400,107400,111300,109800,112800,112500,116100,116400,116400,116700,117900,117000,120300,119100,122700,121500,123000,123000,122700,122700,122100,125700,127800,126900,125700,124500,126900,127200,131100,131700,133200,135900,138900,137400,141900,143400,146700,145500,148200,148200,150600,150900,153300,157200,161100,165600,165600,166800,167400,168900,171600,173400,174600,173400,176400,175800,178200,181200,180600,179100,178200,179100,181500,183600,186300,190500,190200,191100,190500,191100,193800,193500,196500,195000,195900,200100,204600,205500,207600,209100,211500,210600,209100,213600,212100,211500,213900,212400,216600,220800,219900,220800,220500,219600,222000,223200,222000,223200,227700,230400,234000,236700,238500,242400,242700,244200,246900,250800,254400,256500,259200,263400,266700,266700,268200,272700,275400,279300,281400,285600,285900,285900,287100,288000,292200,291000,290700,289200,288900,288600,288000,291600,290400,289200,288300,292200,296100,300600,300300,299700,303000,304200,304800,307200,310800,309600,309000,307500,309300,313500,317100,318600,321300,324000,323700,324600,326700,327600,327300,329400,332400,336300,335700,334500,333600,338100,338400,337200,341400,341100,342600,342000,341400,340500,343200,347400,345900,345300,345000,348600,348300,346800,350100,349800,351600,351000,352200,351600,351000,355500,354900,358800,362400,366600,367200,368700,368400,366900,366900,369600,368400,371400,369900,369300,373800,377400,376200,376500,376800,378600,379500,380400,380700,383100,383100,383400,384300
0,600,0,0,0,4500,3300,2100,900,0,0,0,0,0,0,0,0,0,0,4500,6600,7800,9000,13500,14400,15000,15600,16200,14700,15300,16800,18900,20100,23100,24300,22800,27300,27000,25500,24900,23400,21900,23400,26400,24900,25800,24300,27000,25500,24000,22500,24300,22800,25800,24300,22800,26100,27000,25500,26700,26700,25200,24600,24900,23400,26100,25500,24000,22500,21000,19500,20700,20400,24900,23400,26400,28800,27300,29100,32400,30900,29400,27900,26700,30000,32700,31500,30300,29100,27900,27900,26700,25500,26100,24900,25500,26100,26700,31200,34200,34800,35100,39300,39900,40500,39600,42900,43500,43200,47700,48300,52800,53400,55500,58200,58800,59100,59400,60000,60600,61200,60600,63900,64500,64500,65100,65700,69600,69900,73800,72600,71400,73500,77700,76500,78300,77700,79200,78000,76800,77400,78000,79500,78300,81300,80100,78900,77700,76500,79200,79500,79200,78000,80700,79200,80400,84300,85500,84300,85500,84300,83100,83700,87000,85800,87600,90300,89100,87900,86700,85500,84300,83100,81900,80700,81300,84300,83400,86400,87300,86100,90000,94500,93300,95700,96000,94800,93600,95100,94800,93600,92400,92700,91500,90600,91800,90600,89100,87900,86700,85500,89100,87900,86700,85500,84300,87000,85800,85800,90000,93000,91800,92400,91200,90000,90900,94800,94200,93000,97200,96000,94800,96900,95700,98100,98100,100800,103200,102000,100800,105300,104700,103500,102300,106800,105600,108600,107400,108300,107100,108600,110100,110100,108900,112800,111300,111600,113100,116400,118800,117600,116400,117900,116700,115500,119400,123900,127500,126300,125100,123900,122700,126300,128100,127200,131700,130500,130800,129600,131100,129900,134100,135300,134100,132900,137400,140100,138900,139800,138600,137400,136200,135000,133800,133500,137400,138300,139800
0,0,1500,2400,900,0,0,0,0,0,2700,4800,3300,1800,300,0,0,600,0,0,0,0,1800,5100,3600,2100,600,0,2700,1200,0,0,0,0,0,0,0,0,0,0,0,900,4200,3000,3900,2700,1500,300,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,3900,7800,6600,5400,9000,7800,7500,6300,10800,15300,19800,24300,26700,25500,24300,23700,26700,25500,24300,23100,22800,27300,26100,24900,23700,23100,27000,25500,28200,26700,25200,25200,28500,27000,28200,32400,31200,29700,28200,26700,25200,28500,27000,31200,31200,30000,28500,27000,27900,26400,24900,23400,21900,20400,18900,17400,15900,14400,12900,11400,9900,12600,13200,11700,10200,8700,7200,5700,8700,7200,5700,9300,10500,9000,8400,6900,8100,6600,5100,3600,2100,600,0,300,0,3000,1500,2400,900,1800,600,0,0,0,0,0,0,0,0,0,0,0,2100,900,0,0,0,2700,1500,300,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,2400,1200,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,1500,300,0,0,0,4200,3000,6000,4800,5100,3900,2700,7200,6000,8700,12600,11400,11400,10200,9000,11100,9900,8700,7500,10500,9300,11700,11400,10200,9000,7800,6600,5400,9600,9000,10800,9600,10500,9300,10800,9600,8400,7200,10500,9300,12900,11700,10500,9300,8100,6900,8700,7500,12000,10800,9600,10800,12300,15000,13800,12600,11400,9900,8700,7500,6300,5100,3900,2700
0,0,0,0,1500,0,0,0,0,0,0,0,0,0,2100,600,0,0,0,1200,0,0,0,0,0,0,3600,2100,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,2700,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,2400,900,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,3600,2100,600,0,0,0,0,0,0,0,0,0,3000,1500,0,2400,900,0,0,0,0,3900,2400,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,1500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,3300,5400,4200,3000,1800,600,0,2400,1200,0,1200,0,4500,3300,2100,900,0,0,0,0,0,0,0,0,0,0,2100,900,0,0,0,0,0,0,0,0,0,0,4200,2700,1200,0,0,0,0,0,2400,900,0,0,2700,1200,0,0,0,0,0,3300,1800,300,0,300,300,0,300,0,300,0,300,0,3900,3000,1500,0,300,0,300,0,300,0,300,0,1500,0,300,0,3600,3900,4200,6600,9600,8100,6600,5100,3600,2100,600,0,300,0,900,0,300,0,300,2700,1200,0,300,0,300,0,300,0,0,300,0,300,0,300,0,300,0,300,0,3300,1800,3000,1500,0,0,300,0,300,0,300,0,300,0,300,0,2700
0,0,1800,900,900,0,0,0,300,0,0,0,600,300,0,0,0,0,0,0,0,0,0,0,600,0,0,600,0,900,0,0,600,0,0,0,0,0,2700,1200,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,4500,4800,3300,2400,900,3000,5100,4200,3900,3000,2100,1200,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,2700,1200,300,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,0,0,900,900,900,900,900,5100,5100,3600,3600,2100,2100,600,600,0,300,0,300,0,300,0,300,600,0,300,0,300,0,300,0,300,0,600,600,600,600,600,3900,3900,2400,2400,900,900,0,300,0,300,0,300,0,2700,1200,5400,3900,3900,2400,2400,900,900,0,300,0,300,0,300,0,4200,2700,6600,5100,5100,4800,9300,9300,9300,9300,7800,7800,6900,6900,5400,5700,5700,4200,4200,2700,2700,1200,1200,0,300,0,300,0,300,0,300,0,300,0,300,900,300,0,300,0,0,600,0,300,0,0,0,0,4200,2700,1800,1500,1200,300,0,0,0,300,600,0,0,300,0,0,0,3900,2400,1500,0,300,0,600,0,300,0,300,0,0,0,0,0,0,300,0,300,0,300,0,300,0,300,0,300,0,0,0,0,0
0,0,0,3300,1800,300,1800,300,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,1200,0,0,0,0,0,0,0,0,0,0,0,0,2700,1200,0,300,0,0,0,0,0,0,0,0,300,0,0,0,0,0,300,0,900,0,0,0,0,0,0,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,300,4200,3300,2100,1200,0,300,0,300,0,300,0,300,0,300,0,0,0,0,4200,2700,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,300,600,0,0,300,0,300,0,300,0,0,0,0,0,0,0,300,3300,2100,900,0,300,0,300,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,0,300,0,300,0
0,0,0,0,0,0,0,0,1800,300,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,2400,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,2100,600,0,0,0,300,0,0,0,300,0,300,1800,3300,4800,6300,7800,9300,8100,9600,11100,12600,14100,15600,17100,18600,20100,18900,20400,19200,18000,16800,17400,18900,17700,17400,18900,18300,19800,21300,20100,21000,19800,18300,19800,20100,18900,19200,19500,19800,20100,18900,19200,20700,19500,19200,19500,19200,19500,19200,19500,18900,19200,18900,19200,18900,19200,18900,19200,18900,19200,18900,19200,18900,19200,18900,17400,18900,18600,18900,18600,18900,18600,18900,18600,18900,18600,18900,18600,18900,18900,19200,17700,16200,14700,13200,12000,10500,9000,7500,6000,4500,3000,1500,2700,1200,0,0,0,0,0,0,0,0,0,0,2700,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3300,1800,300,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,4500,3000,1500,0,0,0,0,0,0,0,0,0,2400,900,0,300,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,300,0,3900,3000,2100,1200,300,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,900,0,300,0,0,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,2700,1800,1200,300,0,0,0,0,300,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,2400,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,2700,1200,0,0,0,1800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,3600,2100,600,0,0,0,0,0,0,0,0,0,0,0,0,300,0,4200,3000,1800,5700,6300,6900,7500,8100,8700,9300,9900,10500,10200,9900,13200,12900,12300,11700,11100,10500,9900,9300,8700,8100,6900,6300,5100,4500,3300,2700,1500,900,0,0,3900,3300,2100,2700,2100,1500,900,300,0,0,0,0,0,0,0,0,0,0,0,0,2400,1200,600,2100,2700,2400,3000,3600,4200,4800,5400,6000,6600,7200,7800,8400,9000,9600,10200,9600,9000,8400,7800,7200,6600,6000,5400,4800,4200,3600,3000,2400,1800,1200,600,1200,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,300,0,0,300,0,0,0,0,0,0,0,3000,1800,6300,5100,4500,5100,4500,5100,4500,3900,3300,2700,2100,1500,900,300,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4200,2700,1200,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,300,0,900,0,300,1500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,300,3900,2700,1800,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,2100,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,300,0,0,0
