t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143
7200,15000,18600,19800,27000,29400,37800,40200,39600,47400,55800,61800,60000,69000,78000,86400,91800,98400,99600,106800,105600,113400,117000,120600,117600,120600,129000,133200,139800,148200,145200,150000,155400,157200,154800,156600,159600,162000,161400,169200,175200,184200,187200,196200,196800,201600,199800,202800,207600,213000,219000,218400,216600,218400,224400,224400,228000,228600,237000,236400,240000,240600,247200,256200,259800,267600,265200,268800,271800,280800,279000,287400,293400,292200,294600,301800,303000,301800,307200,314400,317400,316800,324000,324600,326400,330600,329400,337800,334800,337800,346200,346200,352200,361200,360000,359400,360000,364800,371400,368400,367800,364800,361800,367800,364800,366000,374400,375000,380400,388200,395400,402000,402600,400800,408600,411000,415200,415800,414000,417000,417600,422400,421800,420600,424800,432000,429000,436800,438000,436200,436800,438000,441000,445200,445200,443400,448200,451800,449400,447000,446400,454800,458400,456600
0,0,0,1200,6600,7800,7800,6600,5400,4200,13200,12000,15600,15600,14400,14400,18000,16800,17400,16200,15000,13800,12600,11400,10200,12600,11400,10200,10800,9600,18000,19800,27000,25200,25200,22200,20400,18600,17400,15600,13800,21600,25800,28200,27000,25200,23400,24000,22200,22200,20400,24000,33000,31800,30600,29400,28200,25800,23400,20400,17400,25200,22800,21600,19200,19200,22800,20400,20400,22800,25800,22800,24000,31200,28800,33000,30600,36000,33600,38400,47400,45000,54000,55800,61800,59400,57600,55200,60600,61200,66000,63600,61200,58800,56400,54000,59400,57000,54600,52200,49800,47400,55200,52800,50400,47400,47400,45600,43800,41400,45000,43200,41400,50400,59400,68400,70200,69000,71400,76200,80400,78600,76800,81600,79800,78000,82800,90600,88800,85800,82800,79800,78000,83400,82200,79800,86400,94200,91800,88800,93600,97200,100200,106800
0,0,0,600,0,600,0,600,2400,1800,1200,5400,4800,13200,12600,12000,12600,13200,21000,21600,18600,19200,19800,20400,19800,19200,18600,23400,22800,31800,31200,30600,31200,31800,32400,33000,33600,34200,33600,34200,36000,36600,37800,38400,39000,37800,40800,41400,42000,42600,43200,44400,45000,45600,46200,46800,47400,48000,48600,49200,47400,53400,61800,64200,64800,61800,62400,60000,60600,69600,70200,77400,78000,78600,79200,87600,88200,88800,86400,87000,87600,87000,87600,88200,88800,89400,90000,90600,91200,97800,98400,99000,99600,100200,100800,101400,102000,102600,103200,109200,109800,115800,116400,117000,117600,118200,118800,125400,126000,126600,127200,127800,128400,129000,129600,130200,130800,131400,132000,132600,133200,133800,134400,135000,135600,136200,136800,137400,139200,139800,140400,147000,148800,151200,154800,153000,153600,154200,151800,150600,151200,153000,153600,150600
600,1200,1800,2400,3000,3600,4200,4800,5400,6000,6600,7200,7800,7800,7800,8400,9000,9600,10800,7800,4800,1800,0,600,0,600,0,6600,3600,600,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,4800,1800,0,3000,0,600,0,3000,0,600,0,600,1200,1800,2400,3000,3600,4200,4800,5400,6000,6600,7200,7200,7800,8400,9000,9600,9000,9600,10200,10200,15600,16200,16800,17400,18000,18600,19200,19800,20400,27600,28200,28800,30600,31200,31800,32400,31800,32400,29400,26400,27000,24000,21000,18000,25800,22800,19800,16800,13800,10800,7800,12600,9600,6600,3600,4800,1800,0,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,7800,4800,1800,0,600,0,600,0,6000,3000,0,600
600,1200,1800,2400,3000,3600,4200,4800,3000,3600,4200,4800,5400,6000,6600,7200,7800,8400,6000,3600,1200,0,600,0,600,0,600,1200,1800,9600,10200,10800,11400,9000,6600,4200,1800,0,600,0,600,0,600,0,600,0,600,1200,1800,2400,3000,3600,4200,4800,5400,6000,6600,7200,7800,8400,9000,9600,10200,10800,11400,12000,12600,11400,12000,12600,13200,13800,14400,15000,15600,16200,16800,17400,18000,18600,19200,19800,20400,21000,21600,22200,22800,20400,21000,21600,22200,27600,28200,28800,29400,30000,30600,31200,31800,32400,33000,33600,34200,34800,36600,37200,37800,38400,39000,39600,40200,40800,41400,42000,39000,39600,40200,37200,37800,38400,39000,39600,40200,37800,38400,39000,39600,40200,38400,39000,39600,40200,38400,39000,46800,44400,42000,39600,40200,48600,46200,43800,41400,39000
600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,4800,4800,4800,4800,4800,4800,4800,4800,4800,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,10200,17400,17400,17400,17400,17400,17400,17400,17400,17400,17400,17400,17400,17400,17400,17400,17400,17400,17400
600,1200,1800,2400,3000,7800,8400,9000,9600,10200,10800,11400,12000,12600,10200,7800,5400,3000,600,4800,2400,2400,0,600,0,6000,3600,1200,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,1200,1800,2400,3000,3600,4200,6600,7200,7800,8400,9000,9600,10200,10800,18000,18600,19200,19800,20400,21000,21600,22200,22800,23400,24000,24600,25800,26400,27000,27600,28200,28800,29400,30000,30600,31200,31800,32400,33000,33600,34200,34800,35400,36000,36600,37200,37800,38400,39000,39600,40200,38400,39000,39600,40200,38400,39000,39600,40200,38400,39000,43200,41400,39600,44400,42600,40800,39000,39600,40200,38400,39000,39600,40200,38400,39000,39600,40200,38400,39000,39600,40200,40200,40200,37800,38400,39000,39600,40200,40200,37800,38400,39000,39600,40200,37800
600,1200,1800,2400,0,600,0,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,1200,1800,2400,3000,3600,2400,1200,0,600,0,600,6000,4800,3600,2400,1200,0,600,0,600,1200,0,600,0,600,0,600,0,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,7200,6000,4800,5400,4200,4800,5400,6000,4800,5400,4200,4800,5400,4200,3000,3600,2400,1200,0,600,0,600,1200,1800,2400,3000,3600,4200,4800,5400,6000,6600,7200,7800
600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,5400,3000,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,7200,4800,2400,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,2400,3000,3600,4200,4800,3600,4200,4800,5400,6000,6600,7200,7800,8400,9000,9600,10200,10800,12000,12600,13200,13800,14400,15000,15600,16200,16800,17400,18000,18600,19200,19800,20400,21000,21600,21000,21600,22200,22800,23400,24000,24600,25200,25800,26400,27000,27600,28200,28800,29400,30000,30600,31200,31800,32400,33000,33600,34200,34800,35400,36000,36600,37200,37800,38400,39000,39600,40200,39000,39600,40200,39000,39600,40200,39000,39000,39600,40200,39000,39600,40200,39000,39600,40200,39000,39600,40200,39000,39600
600,1200,1800,2400,3000,3600,4200,4800,5400,3000,600,0,600,1200,1800,2400,3000,3600,4200,4800,5400,6000,6600,7200,7800,8400,9000,9600,10200,10800,11400,12000,12600,13200,13800,14400,15000,15600,16200,16800,17400,18000,18600,19200,19800,20400,21000,21600,22200,22800,23400,24000,24600,25200,22800,20400,18000,15600,13200,10800,8400,6000,3600,1200,0,600,0,600,0,600,3000,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,2400,0,600,0,600,1200,0,9000,6600,4200,1800,0,600,0,600,0,5400,3000,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,3000,600,0,600,1200,9000,9600,10200,10800,11400,12000,12600,13200,13800,14400,15000,15600,16200,16800,17400,18000,18600,19200
