t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143
600,7200,12600,13800,21000,29400,36000,43200,44400,42600,46200,43200,49200,55200,64200,61800,63000,71400,80400,82200,90600,95400,103800,104400,108600,117000,117000,115800,120600,123600,123600,127800,136800,145800,154800,163800,172800,181800,190800,199800,208800,217800,223800,227400,232200,238200,247200,254400,261000,261600,258600,256800,263400,271800,279000,279000,288000,288000,297000,303000,308400,307800,307800,316200,315600,322200,330000,331200,334800,335400,335400,344400,343800,348000,346800,344400,347400,351600,357600,356400,363600,360600,362400,362400,367200,371400,375600,378600,382800,390600,391800,397200,396000,403200,405000,403800,403200,411000,420000,421800,421800,419400,427200,435600,442800,450000,450600,451200,450600,451200,448200,453600,453600,451800,457800,464400,468600,472800,471600,474000,480600,482400,483000,483600,480600,483600,483000,486000,495000,492600,501600,504000,504600,506400,508800,514200,512400,516000,517200,516000,515400,513000,516000,520200
0,9000,13200,19800,20400,17400,19200,22800,19800,25800,22800,28800,31800,28800,29400,26400,25200,33000,39600,37200,40800,44400,49200,46200,52800,53400,52200,49200,58200,67200,76200,85200,94200,103200,112200,121200,130200,139200,148200,157200,166200,165600,171600,175200,175800,181200,178800,184800,183000,182400,190200,197400,198000,199800,205800,213600,211200,208800,206400,204000,202200,199800,202200,199800,203400,201000,198600,199200,205800,204600,210600,213000,210600,208200,211200,208800,206400,204000,201600,199200,196800,198600,207600,205200,202200,199800,197400,205200,202800,205200,202200,202800,200400,205200,213000,210600,208200,210000,207600,205200,213000,210600,216000,213600,216000,213600,219000,224400,229800,227400,225000,222600,220200,220200,220200,218400,216000,222600,225600,223200,220800,218400,216000,216000,213600,210600,217800,215400,214200,213000,214200,213000,216000,214800,219000,217800,226800,235200,234000,236400,235200,236400,234000,232800
1800,3000,4200,4800,6000,6000,7200,8400,9600,10200,7200,8400,9600,10200,10800,8400,5400,2400,3000,4200,4800,5400,6000,7800,9600,10800,19800,28800,37800,46800,55800,64800,73800,82800,91800,100800,109800,118800,127800,136800,145800,154200,151200,148200,148200,155400,152400,159600,156600,155400,157800,159000,157800,156600,156000,154800,153600,158400,163800,163200,160800,158400,156000,153600,157800,159600,157200,154800,157200,154800,152400,150000,147600,153000,155400,153000,162000,166800,164400,162000,162000,162000,162000,162000,168600,166200,166200,174000,174000,175800,181800,189600,189600,198000,198000,198000,198000,199800,198600,198600,198000,198000,196800,196800,198600,199800,201000,202200,203400,211200,216000,222600,223800,225000,226200,227400,226800,228000,229200,231600,235200,240000,237600,241200,244800,253800,250800,254400,258000,255000,252000,256800,253800,250800,247800,244800,241800,238800,246000,243000,240000,237000,234000,231000
600,600,600,600,600,600,600,600,600,0,8400,5400,2400,0,0,0,6000,3000,0,0,0,0,0,3600,600,9600,18600,27600,36600,45600,54600,63600,72600,81600,90600,99600,108600,117600,126600,135600,144600,141600,138600,135600,132600,129600,126600,123600,120600,117600,114600,111600,111000,118200,115200,112200,109200,106200,103200,100200,97200,94200,91200,88200,85200,82200,79200,81600,82200,79200,81600,82800,79800,82200,79200,81600,78600,75600,72600,69600,66600,63600,66000,63000,60000,57000,54000,54600,51600,48600,45600,42600,39600,40200,37200,37800,38400,39000,39600,40200,39000,39600,40200,39000,37800,37800,37800,37800,37800,37800,37800,37800,40200,38400,38400,38400,38400,38400,42000,39000,36000,33000,30600,27600,25200,22200,19800,16800,14400,12000,9600,7200,4800,1800,0,0,9000,6600,4200,10800,8400,5400,14400,23400
1200,1800,2400,3000,3600,600,0,600,0,600,0,600,0,600,0,600,0,600,1200,1800,2400,3000,3600,4200,4800,13800,22800,31800,40800,49800,58800,67800,76800,85800,94800,103800,112800,121800,130800,139800,148800,145800,142800,145800,142800,148200,145200,142200,139200,136200,133200,132000,130800,129600,128400,127200,126000,129600,133200,136800,134400,132000,129600,127200,130800,134400,131400,135000,138600,142200,145800,149400,153000,156600,160200,163800,167400,165000,168600,172200,171000,171000,169800,168600,167400,166200,165000,163800,162600,161400,160200,159000,157800,165000,163800,162600,161400,160200,159000,157800,156000,154200,152400,150600,148800,147000,145200,143400,141600,139800,138000,136200,134400,132600,130800,129000,126000,123000,120000,117000,114000,111000,108000,105000,102000,99000,96000,93000,90000,87000,84000,86400,83400,80400,81000,78000,75000,72000,69000,78000,87000,96000,105000,114000
600,600,600,600,600,600,1200,1800,0,600,1200,1800,2400,3000,3600,4200,4800,12000,12600,9600,6600,3600,600,0,600,9600,18600,27600,36600,45600,54600,63600,72600,81600,90600,99600,108600,117600,126600,135600,144600,142800,139800,148800,145800,142800,139800,136800,133800,130800,127800,129600,127200,133200,130800,128400,126000,123600,121200,118800,116400,114000,111600,109200,106800,104400,102000,99600,97200,94800,92400,90000,87600,85200,82800,80400,78000,75000,72600,69600,66600,63600,60600,57600,57000,56400,55800,59400,58800,59400,58800,55800,55200,52200,51600,48600,48000,47400,46800,43800,41400,40800,40200,39600,36600,33600,30600,27600,24600,21600,22800,19800,16800,13800,10800,7800,4800,1800,0,600,0,600,0,600,0,600,0,600,0,600,0,7800,4800,1800,0,600,0,600,0,600,9600,18600,27600,36600
0,600,600,600,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,8400,8400,8400,8400,8400,8400,8400,17400,26400,35400,44400,53400,62400,71400,80400,89400,98400,107400,116400,125400,134400,141600,148800,145800,142800,139800,136800,133800,130800,127800,124800,121800,121800,118800,123000,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,126600,123600,120600,117600,114600,111600,108600,105600,102600,99600,96600,97800,94800,91800,88800,85800,82800,79800,77400,75000,72600,77400,76200,75000,72000,69000,66000,63000,60000,57000,54000,51000,48000,45000,42000,39000,36000,33000,30000,27000,27600,28200,28800,29400,30000,27000,27600,24600,25200,22200,19200,19800,16800,13800,10800,7800,4800,1800,0,600,7800,4800,13800,22800,31800,40800
600,600,600,600,600,600,600,600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,18600,27600,36600,45600,54600,63600,72600,81600,90600,99600,108600,117600,126600,135600,142800,150000,157200,154200,151200,148200,145200,142200,139200,136200,133200,138000,142800,147600,152400,157200,162000,166800,171600,176400,181200,186000,190800,187800,184800,181800,178800,175800,172800,169800,166800,163800,160800,157800,154800,151800,148800,145800,142800,139800,136800,133800,130800,127800,124800,121800,118800,115800,112800,109800,106800,103800,100800,97800,97200,94200,100800,100200,99600,96600,96000,93000,90000,87000,84000,81000,78000,75000,72000,69000,66000,63000,60000,57000,54000,51000,59400,56400,53400,50400,47400,44400,41400,38400,39000,39600,40200,37200,37800,38400,35400,36000,33000,30000,27000,24000,21000,18000,15000,12000,21000,30000,39000,48000
600,600,600,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12000,21000,30000,39000,48000,57000,66000,75000,84000,93000,102000,111000,120000,129000,138000,145200,152400,159600,156600,153600,150600,147600,144600,141600,138600,135600,132600,129600,126600,123600,120600,117600,114600,111600,108600,105600,102600,99600,96600,93600,90600,87600,84600,81600,78600,75600,72600,69600,66600,63600,60600,57600,54600,51600,48600,45600,45600,42600,39600,36600,33600,30600,27600,24600,21600,18600,15600,12600,9600,6600,3600,600,0,2400,6000,9600,13200,16200,19800,23400,27000,34800,38400,42000,39000,42600,39600,46800,43800,40800,37800,34800,31800,28800,25800,22800,19800,16800,13800,10800,7800,4800,1800,0,600,0,600,0,600,0,600,0,600,0,600,0,0,9000,18000
600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,0,600,600,600,600,600,600,600,600,9600,18600,27600,36600,45600,54600,63600,72600,81600,90600,99600,108600,117600,126600,135600,144600,151800,159000,166200,163200,171000,168000,165000,162000,159000,156000,153000,155400,157800,160200,162600,165000,167400,172800,175200,177600,180000,182400,184800,187200,189600,192000,194400,196800,199200,196200,198600,201000,199200,201600,204000,206400,208800,211200,213600,213000,210000,207000,204000,201000,198000,195000,192000,189000,186000,183000,180000,177000,174000,171000,168000,165000,162000,159000,156000,153000,150000,147000,144000,141000,138000,135000,132000,129000,126000,123000,120000,117000,114000,112800,109800,112200,109200,106200,103200,100200,97200,94200,91200,88200,85200,82200,85200,82200,79200,76200,73200,70200,67200,64200,61200,58200,55200,52200,61200,70200,79200,88200,97200,106200
