t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143
0.48400000000000004,0.4667747747747748,0.45016216216216215,0.43048648648648646,0.4077477477477477,0.39358558558558554,0.372072072072072,0.3554594594594594,0.3412972972972972,0.32345945945945936,0.300108108108108,0.27981981981981974,0.2638198198198197,0.24230630630630623,0.21895495495495487,0.20295495495495486,0.18021621621621614,0.1623783783783783,0.14209009009009,0.12854054054054045,0.11315315315315305,0.09531531531531522,0.08237837837837828,0.06821621621621612,0.05344144144144134,0.03437837837837828,0.018990990990990896,0.007279279279279183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.005216216216216214,0.03118018018018017,0.07536936936936936,0.13288288288288286,0.20372072072072067,0.29906306306306296,0.4054324324324324,0.5375315315315315,0.684027027027027,0.8406306306306306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995195195195196,0.9787717717717718,0.9596066066066066,0.9358978978978978,0.9223483483483482,0.9100240240240239,0.8860600600600599,0.8712852852852851,0.8558978978978977,0.8368348348348347,0.8134834834834834,0.7938078078078077,0.7796456456456455,0.7673213213213211,0.7433573573573572,0.7316456456456455,0.7125825825825824,0.6916816816816815,0.6744564564564564,0.6504924924924924,0.6302042042042042,0.6123663663663663,0.5908528528528528,0.576078078078078,0.5594654654654654,0.536114114114114,0.5182762762762763,0.5004384384384384,0.4795375375375375,0.45557357357357353,0.44018618618618616,0.42234834834834833,0.4057357357357357,0.3842222222222222,0.3688348348348348,0.3479339339339339,0.33377177177177175,0.31042042042042034,0.29013213213213207,0.2686186186186186,0.2507807807807807,0.2335555555555555,0.21020420420420413,0.18685285285285277,0.17391591591591582,0.15546546546546539,0.1364024024024023,0.11917717717717709,0.09766366366366358,0.08043843843843836,0.059537537537537454,0.03741141141141133
0.4821621621621622,0.46355855855855854,0.4444954954954955,0.4217567567567568,0.399018018018018,0.38546846846846844,0.3664054054054054,0.34734234234234235,0.327054054054054,0.307990990990991,0.288927927927928,0.27231531531531533,0.2593783783783784,0.24031531531531533,0.22125225225225228,0.2015765765765766,0.17945045045045047,0.16712612612612615,0.1535765765765766,0.1308378378378379,0.11116216216216221,0.09516216216216221,0.07671171171171175,0.0625495495495496,0.039198198198198246,0.018909909909909955,0.007198198198198244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.003990990990990987,0.02811711711711711,0.06066666666666666,0.11082882882882883,0.1786036036036036,0.26536936936936933,0.37847747747747745,0.5013873873873874,0.6411441441441442,0.7977477477477478,0.9724234234234235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9909429429429429,0.9683573573573574,0.9491921921921923,0.9260960960960962,0.9027447447447449,0.8891951951951953,0.8756456456456457,0.8522942942942945,0.8387447447447449,0.8251951951951954,0.8134834834834835,0.7901321321321323,0.7661681681681684,0.7452672672672674,0.7243663663663665,0.7059159159159161,0.6844024024024025,0.6684024024024025,0.6450510510510512,0.6272132132132133,0.6038618618618621,0.5805105105105107,0.5663483483483486,0.5442222222222225,0.5208708708708712,0.5011951951951955,0.47784384384384415,0.45387987987988015,0.4299159159159162,0.4169789789789793,0.39301501501501535,0.36905105105105135,0.3542762762762766,0.3321501501501505,0.30818618618618654,0.2952492492492496,0.27128528528528567,0.25160960960960993,0.227645645645646,0.20674474474474508,0.18339339339339372,0.1649429429429433,0.15139339339339375,0.12804204204204236,0.11387987987988021,0.0972672672672676,0.08249249249249282,0.059141141141141475,0.035789789789790125,0.021015015015015348,0.009303303303303636,0.0
0.4870630630630631,0.4747387387387388,0.45445045045045046,0.4341621621621622,0.41387387387387387,0.3935855855855856,0.37329729729729727,0.353009009009009,0.3327207207207207,0.3124324324324324,0.2921441441441441,0.27920720720720715,0.2589189189189189,0.23863063063063056,0.22508108108108102,0.20479279279279272,0.18450450450450442,0.16115315315315307,0.14086486486486477,0.12057657657657647,0.10028828828828819,0.0799999999999999,0.05971171171171162,0.03942342342342333,0.01545945945945937,0.0037477477477476577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.003378378378378375,0.017702702702702702,0.04963963963963964,0.10654054054054055,0.17370270270270272,0.2592432432432432,0.3674504504504504,0.49954954954954955,0.6484954954954956,0.8136756756756757,0.9908018018018019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9946186186186187,0.9757087087087087,0.9620570570570571,0.9506006006006007,0.9321501501501502,0.9124744744744745,0.8885105105105106,0.871897897897898,0.8522222222222222,0.8325465465465465,0.8122582582582583,0.7980960960960961,0.7784204204204205,0.7587447447447447,0.7372312312312312,0.7175555555555555,0.6978798798798798,0.6818798798798799,0.6622042042042041,0.6425285285285285,0.6283663663663663,0.6142042042042042,0.593915915915916,0.5797537537537538,0.5655915915915917,0.5514294294294296,0.5384924924924926,0.5194294294294296,0.5052672672672676,0.49110510510510536,0.4769429429429432,0.46033033033033055,0.4461681681681684,0.4320060060060062,0.41784384384384404,0.40368168168168184,0.3895195195195197,0.37535735735735754,0.35261861861861876,0.33845645645645656,0.3242942942942944,0.31013213213213225,0.29596996996997005,0.27629429429429436,0.2621321321321322,0.23816816816816822,0.22400600600600604,0.20984384384384389,0.1956816816816817,0.1833573573573574,0.1691951951951952,0.15503303303303304
0.4797117117117117,0.4581981981981982,0.4379099099099099,0.4261981981981982,0.4059099099099099,0.3856216216216216,0.3653333333333333,0.345045045045045,0.3247567567567567,0.30446846846846837,0.2841801801801801,0.26389189189189177,0.2436036036036035,0.2233153153153152,0.2024144144144143,0.182126126126126,0.1618378378378377,0.1415495495495494,0.1212612612612611,0.10097297297297282,0.08068468468468454,0.060396396396396254,0.04010810810810797,0.01981981981981968,0.008108108108107968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.00705405405405405,0.02382882882882882,0.05821621621621621,0.10899099099099101,0.1773783783783784,0.2751711711711712,0.3821531531531532,0.513027027027027,0.6552342342342342,0.8142882882882883,0.992027027027027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933933933933934,0.9738708708708709,0.9516426426426426,0.9291591591591591,0.9064204204204204,0.8824564564564564,0.8615555555555555,0.8461681681681681,0.8228168168168168,0.8019159159159159,0.781015015015015,0.7637897897897898,0.745951951951952,0.7238258258258259,0.7072132132132133,0.6850870870870871,0.662960960960961,0.6408348348348349,0.616870870870871,0.592906906906907,0.568942942942943,0.5449789789789791,0.5277537537537539,0.5037897897897899,0.47982582582582595,0.455861861861862,0.431897897897898,0.40793393393393407,0.3937717717717719,0.3698078078078079,0.35748348348348363,0.33351951951951964,0.3126186186186187,0.29049249249249265,0.2665285285285287,0.2425645645645647,0.21860060060060074,0.20627627627627643,0.18231231231231249,0.15834834834834852,0.13438438438438455,0.1110330330330332,0.08890690690690708,0.0686186186186188,0.04649249249249267,0.024366366366366545,0.002240240240240422,0.0,0.0,0.0,0.0,0.0
0.4797117117117117,0.4594234234234234,0.4391351351351351,0.4188468468468468,0.3985585585585585,0.3782702702702702,0.3579819819819819,0.3376936936936936,0.3174054054054053,0.297117117117117,0.2768288288288287,0.25654054054054043,0.24237837837837822,0.22209009009008993,0.20180180180180163,0.18151351351351333,0.16122522522522503,0.14093693693693674,0.12064864864864845,0.10097297297297277,0.08068468468468448,0.0603963963963962,0.040108108108107915,0.01675675675675656,0.00504504504504485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.004603603603603599,0.020153153153153143,0.0533153153153153,0.10409009009009008,0.17247747747747746,0.2592432432432432,0.36438738738738735,0.48790990990990984,0.6288918918918919,0.786108108108108,0.9601711711711711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9903303303303304,0.9671321321321321,0.9436786786786787,0.9199699699699699,0.896006006006006,0.8744924924924925,0.8529789789789789,0.8314654654654653,0.8099519519519518,0.7859879879879879,0.7644744744744743,0.7429609609609606,0.7214474474474472,0.6999339339339335,0.6765825825825823,0.6550690690690687,0.6335555555555552,0.6102042042042038,0.5917537537537534,0.5708528528528525,0.5499519519519516,0.5370150150150147,0.5228528528528525,0.5019519519519516,0.4786006006006003,0.45769969969969937,0.43679879879879846,0.41589789789789755,0.39499699699699664,0.37409609609609573,0.3531951951951949,0.33229429429429397,0.31139339339339306,0.29049249249249215,0.2665285285285282,0.2456276276276273,0.23330330330330298,0.20933933933933901,0.18537537537537505,0.16141141141141108,0.1374474474474471,0.11348348348348315,0.0895195195195192,0.06555555555555523,0.041591591591591266,0.0176276276276273,0.005915915915915588,0.0,0.0,0.0,0.0,0.0
0.4797117117117117,0.4594234234234234,0.4391351351351351,0.4188468468468468,0.3985585585585585,0.3782702702702702,0.3579819819819819,0.3376936936936936,0.3174054054054053,0.297117117117117,0.2768288288288287,0.25654054054054043,0.2362522522522521,0.2159639639639638,0.1956756756756755,0.1753873873873872,0.1550990990990989,0.13481081081081062,0.11452252252252233,0.09423423423423405,0.07072972972972955,0.050441441441441255,0.030153153153152968,0.014153153153152971,0.0024414414414412593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.007666666666666662,0.02627927927927927,0.0625045045045045,0.11634234234234234,0.19024324324324324,0.27578378378378376,0.3797027027027027,0.502,0.6411441441441441,0.7971351351351351,0.9699729729729729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9909429429429429,0.9683573573573574,0.944903903903904,0.9211951951951953,0.8972312312312313,0.884906906906907,0.8609429429429429,0.836978978978979,0.813015015015015,0.7890510510510511,0.7650870870870872,0.7411231231231231,0.7171591591591592,0.6931951951951952,0.6698438438438439,0.6464924924924926,0.6280420420420422,0.6046906906906908,0.5813393393393396,0.5579879879879882,0.5346366366366369,0.5112852852852856,0.48793393393393425,0.4725465465465469,0.45348348348348383,0.43013213213213247,0.40678078078078106,0.3834294294294297,0.36007807807807835,0.336726726726727,0.31337537537537563,0.2900240240240243,0.2666726726726729,0.24332132132132156,0.21996996996997017,0.19661861861861882,0.17326726726726746,0.1499159159159161,0.12656456456456475,0.1130150150150152,0.08966366366366385,0.0663123123123125,0.04296096096096115,0.019609609609609797,0.007897897897898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4797117117117117,0.4594234234234234,0.4391351351351351,0.4188468468468468,0.3985585585585585,0.3782702702702702,0.3579819819819819,0.3376936936936936,0.3174054054054053,0.297117117117117,0.2768288288288287,0.25654054054054043,0.2350270270270269,0.2147387387387386,0.1944504504504503,0.17416216216216202,0.15387387387387372,0.13358558558558542,0.11329729729729712,0.09300900900900884,0.07272072072072056,0.05243243243243227,0.03214414414414398,0.016756756756756596,0.005045045045044884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.012567567567567564,0.02689189189189189,0.05882882882882883,0.10837837837837838,0.17554054054054055,0.2610810810810811,0.365,0.4872972972972973,0.6264414414414414,0.7897837837837838,0.9626216216216217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9903303303303304,0.9671321321321321,0.9436786786786787,0.9199699699699699,0.8966186186186187,0.8793933933933935,0.8560420420420422,0.8326906906906909,0.8093393393393395,0.7859879879879883,0.7626366366366369,0.7392852852852856,0.7165465465465469,0.6931951951951956,0.6698438438438442,0.646492492492493,0.6231411411411416,0.5997897897897904,0.576438438438439,0.5530870870870878,0.5297357357357364,0.5063843843843852,0.48303303303303374,0.4596816816816824,0.43633033033033103,0.41297897897897967,0.3896276276276283,0.36627627627627696,0.34292492492492554,0.3195735735735742,0.29622222222222283,0.2728708708708715,0.24951951951952012,0.22616816816816876,0.2028168168168174,0.17946546546546605,0.15611411411411466,0.1327627627627633,0.10941141141141196,0.09279879879879933,0.06944744744744799,0.04609609609609664,0.02213213213213268,0.010420420420420967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4797117117117117,0.4594234234234234,0.4391351351351351,0.4188468468468468,0.3985585585585585,0.3782702702702702,0.3579819819819819,0.3376936936936936,0.3174054054054053,0.297117117117117,0.2768288288288287,0.25654054054054043,0.2362522522522521,0.2159639639639638,0.1944504504504503,0.17416216216216202,0.15387387387387372,0.13358558558558542,0.1218738738738737,0.10158558558558542,0.08129729729729712,0.061009009009008845,0.040720720720720555,0.020432432432432267,0.0001441441441439789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.003378378378378375,0.017702702702702702,0.04963963963963964,0.09918918918918919,0.16635135135135135,0.2518918918918919,0.3558108108108108,0.4781081081081081,0.6172522522522522,0.7750810810810811,0.9492972972972974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917087087087085,0.9703483483483482,0.9482732732732732,0.9264024024024023,0.9038168168168168,0.8816906906906906,0.8591051051051052,0.836978978978979,0.8143933933933934,0.7922672672672674,0.7696816816816818,0.7475555555555558,0.7249699699699702,0.7028438438438441,0.6868438438438441,0.6642582582582586,0.6421321321321325,0.619546546546547,0.5974204204204208,0.5748348348348352,0.5527087087087091,0.5301231231231236,0.5079969969969975,0.485411411411412,0.4632852852852859,0.44069969969970035,0.4185735735735742,0.3959879879879887,0.37340240240240313,0.3508168168168176,0.3286906906906915,0.31024024024024105,0.2876546546546555,0.26736636636636724,0.24524024024024108,0.22495195195195278,0.20282582582582664,0.1892762762762771,0.16715015015015097,0.14869969969970054,0.1302492492492501,0.11179879879879964,0.0933483483483492,0.07489789789789875,0.05093393393393478,0.026969969969970815,0.00300600600600685,0.0,0.0,0.0,0.0,0.0
0.4797117117117117,0.4594234234234234,0.4391351351351351,0.4231351351351351,0.40284684684684685,0.3825585585585585,0.3622702702702702,0.34198198198198193,0.3216936936936936,0.30140540540540534,0.281117117117117,0.26082882882882874,0.24054054054054044,0.22025225225225215,0.20180180180180168,0.18151351351351339,0.1612252252252251,0.1409369369369368,0.12064864864864851,0.10036036036036022,0.08007207207207194,0.059783783783783656,0.03704504504504491,0.014306306306306173,0.002594594594594461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.00889189189189189,0.028729729729729727,0.06066666666666666,0.11021621621621622,0.17737837837837836,0.26291891891891894,0.36683783783783785,0.5007747747747747,0.6399189189189189,0.7959099099099098,0.9696666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917087087087085,0.9703483483483482,0.9482732732732732,0.9264024024024023,0.9024384384384384,0.8803123123123122,0.8581861861861861,0.8356006006006006,0.813015015015015,0.7904294294294295,0.767843843843844,0.7452582582582584,0.7225195195195196,0.6994744744744746,0.6767357357357359,0.6536906906906907,0.6315645645645647,0.6089789789789791,0.5868528528528529,0.5642672672672674,0.5421411411411413,0.5200150150150152,0.4978888888888891,0.475762762762763,0.45363663663663695,0.4315105105105108,0.40938438438438474,0.3872582582582586,0.36696996996997033,0.3448438438438442,0.32455555555555593,0.3024294294294298,0.2821411411411415,0.2600150150150154,0.2397267267267271,0.21760060060060096,0.19731231231231267,0.17518618618618653,0.15489789789789823,0.1327717717717721,0.11248348348348382,0.0903573573573577,0.07006906906906941,0.04978078078078113,0.02949249249249284,0.009204204204204553,0.0,0.0,0.0,0.0,0.0,0.0
0.4797117117117117,0.4594234234234234,0.4391351351351351,0.4188468468468468,0.3985585585585585,0.3782702702702702,0.3579819819819819,0.3376936936936936,0.3174054054054053,0.297117117117117,0.2768288288288287,0.25654054054054043,0.2362522522522521,0.2159639639639638,0.1956756756756755,0.1753873873873872,0.1550990990990989,0.13481081081081062,0.11452252252252233,0.09423423423423405,0.07394594594594575,0.053657657657657475,0.033369369369369184,0.013081081081080897,0.0013693693693691857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015615615615615615,0.003990990990990987,0.018927927927927923,0.051477477477477475,0.10102702702702702,0.16818918918918918,0.25372972972972974,0.35764864864864865,0.479945945945946,0.6190900900900901,0.7750810810810811,0.9488378378378378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9912492492492494,0.9692762762762764,0.9467417417417419,0.9242582582582584,0.9012132132132132,0.8781681681681681,0.8551231231231231,0.8323843843843843,0.8093393393393392,0.785987987987988,0.7687627627627628,0.746024024024024,0.7229789789789789,0.7008528528528528,0.6782672672672673,0.6561411411411412,0.641978978978979,0.619852852852853,0.5972672672672674,0.5751411411411412,0.5525555555555557,0.5304294294294296,0.5083033033033035,0.4861771771771774,0.4640510510510513,0.4419249249249252,0.4197987987987991,0.39721321321321357,0.374627627627628,0.3520420420420425,0.33175375375375415,0.3096276276276281,0.2942402402402407,0.2739519519519524,0.2536636636636641,0.2333753753753758,0.2130870870870875,0.19279879879879921,0.17251051051051092,0.1522222222222226,0.1319339339339343,0.11164564564564602,0.09135735735735774,0.07106906906906944,0.050780780780781166,0.030492492492492876,0.010204204204204585,0.0,0.0,0.0,0.0,0.0
