t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143
8400,16200,22200,26400,24000,32400,33600,31200,36000,39600,46800,45000,44400,46200,51000,55200,57600,54600,59400,65400,62400,60600,62400,61800,66600,69000,70200,79200,88200,97200,106200,115200,124200,133200,142200,151200,160200,169200,178200,187200,196200,199800,204600,211200,210600,214200,222600,222000,223800,224400,229200,231600,231000,237000,238800,243000,247800,252000,259800,259800,256800,253800,255600,257400,265200,267000,264600,271800,273000,279000,282000,288600,294600,298800,295800,302400,307200,315000,324000,327600,331800,338400,344400,345600,354600,358800,356400,362400,370800,367800,371400,372600,381600,380400,388200,394200,394200,395400,392400,399000,396600,396000,401400,407400,410400,410400,417600,416400,416400,425400,434400,439800,436800,441000,441000,439200,438600,444000,450000,450000,447000,447000,444000,448200,456000,455400,456000,461400,465600,474000,481800,489600,490200,499200,505800,504600,507000,513000,517200,526200,526200,534600,537000,546000
8400,15600,13200,18600,24600,27000,24600,24000,30000,29400,32400,30000,28800,26400,34800,37200,34800,32400,38400,36000,40800,41400,45600,46800,50400,58800,67800,76800,85800,94800,103800,112800,121800,130800,139800,148800,157800,166800,175800,184800,193800,190800,187800,193800,201600,205200,205800,205800,205800,205200,207600,213000,212400,219600,225000,226200,231600,235800,240000,240600,237600,241800,247200,249600,255000,253800,255600,257400,258600,264000,264600,269400,274800,277800,277200,282600,280200,286800,286800,292200,297600,303000,304800,310200,316800,322200,322200,319200,324600,330000,335400,340800,340800,346200,351600,353400,351000,348600,346200,348600,357000,354600,356400,355800,361800,359400,366600,364200,361800,364800,364200,363600,361200,358800,356400,359400,358800,358200,357600,357000,358200,355200,353400,352800,354000,357000,359400,366000,366600,367800,375600,376200,380400,382200,391200,393000,394800,396600,398400,406200,413400,415200,417000,417000
0,9000,8400,6000,3600,4200,7200,4800,2400,0,0,3600,1200,0,0,0,9000,6600,4200,12600,10200,7800,5400,14400,23400,32400,41400,50400,59400,68400,77400,86400,95400,104400,113400,122400,131400,140400,149400,158400,167400,176400,174600,172800,172200,170400,177600,175800,178800,180600,187800,190800,193800,196800,199800,197400,197400,201600,199200,202800,200400,204600,202200,199800,198600,196200,193800,191400,188400,186000,189000,186600,184200,192600,195600,198600,201600,204600,204000,207000,210000,213000,221400,224400,227400,230400,233400,232800,234600,232200,235200,238200,244200,241800,248400,254400,261000,264000,267000,270000,273000,276000,273600,271200,268800,266400,270600,273600,276600,279600,282600,285600,286800,289800,286800,289800,292800,295800,296400,299400,302400,305400,308400,311400,314400,317400,325800,328800,325800,322800,319800,316800,313800,321000,320400,318000,315600,313200,310200,307200,304200,304800,307200,313800
0,0,9000,6600,4200,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,18000,27000,36000,45000,54000,63000,72000,81000,90000,99000,108000,117000,126000,135000,144000,153000,162000,171000,180000,181800,183600,181800,183600,185400,183000,180600,180600,178200,184200,182400,181200,179400,177600,175800,174000,172200,170400,168600,165600,172200,174000,175800,172800,172800,178800,175800,172800,178200,175200,172200,169800,169800,167400,165000,162000,159000,156000,162000,166800,163800,170400,167400,164400,161400,158400,155400,152400,149400,146400,143400,140400,144000,141000,138000,135000,132000,135600,132600,135000,139800,136800,133800,130800,136200,133200,130200,127200,133200,130200,130800,127800,124800,128400,126000,123600,121200,121200,118800,116400,114000,111600,120600,118200,115800,113400,115200,112800,120600,118200,115800,113400,111000,120000,117600,115200,112800,111000,120000,129000,138000,147000,156000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,13200,22200,31200,40200,49200,58200,67200,76200,85200,94200,103200,112200,121200,130200,139200,148200,157200,166200,175200,184200,181800,178800,175800,172800,169800,166800,163800,160800,157800,154800,153000,151800,150600,149400,148200,154800,156600,158400,164400,166200,168000,169800,171600,170400,169200,168000,166800,165600,164400,163200,162000,160800,159600,159600,159600,161400,160200,162000,162600,168000,173400,178800,184200,189600,195000,195600,194400,199800,205200,210600,216000,221400,226800,232200,237600,237600,237600,237600,237600,246000,243000,243000,243000,243000,243000,243000,247800,256200,253200,250200,247200,244200,241200,238200,235200,232200,229200,226200,234000,231000,228000,225000,222000,219000,216600,213600,216000,216000,224400,224400,224400,233400,233400,230400,227400,224400,221400,222000,222000,231000,240000,249000,258000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,18000,27000,36000,45000,54000,63000,72000,81000,90000,99000,108000,117000,126000,135000,144000,153000,162000,171000,180000,177000,174000,171000,168000,165000,162000,159000,156000,153000,150000,147000,144000,141000,138000,135000,132000,129000,126000,131400,128400,125400,122400,119400,116400,113400,110400,107400,104400,101400,98400,95400,92400,89400,86400,84000,85200,82200,79200,76200,74400,83400,83400,83400,83400,83400,83400,83400,83400,83400,83400,83400,88200,88200,88200,88200,91200,91200,91200,91200,91200,91200,88200,85200,82200,79200,77400,75600,81600,78600,78600,78600,76800,75000,75000,73200,71400,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,66600,66600,69600,72600,75600,78600,81600,78600,81600,78600,75600,84600,93600,102600,111600
1800,3600,7200,9000,10800,8400,6000,3600,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,18000,27000,36000,45000,54000,63000,72000,81000,90000,99000,108000,117000,126000,135000,144000,153000,162000,171000,170400,168600,166800,163800,160800,157800,154800,151800,148800,145800,154800,151800,148800,145800,142800,139800,136800,133800,130800,127800,124800,121800,118800,115800,112800,109800,106800,103800,100800,97800,94800,91800,88800,85800,82800,79800,76800,73800,70800,67800,64800,61800,58800,55800,52800,49800,46800,43800,40800,37800,34800,31800,28800,25800,22800,19800,16800,13800,10800,7800,4800,1800,0,0,0,0,0,0,0,0,0,0,0,6000,3000,0,0,0,0,0,6000,3000,0,0,0,0,0,0,0,600,0,0,0,0,9000,18000,27000,36000,45000,54000,63000,72000,81000
1800,1200,0,1800,0,1800,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,18000,27000,36000,45000,54000,63000,72000,81000,90000,99000,108000,117000,126000,135000,144000,153000,162000,171000,169200,167400,165600,174600,171600,168600,165600,162600,169200,166200,163200,160200,157200,154200,153600,153000,159600,160200,160800,161400,162000,162600,163200,163800,164400,165000,165600,165000,164400,163800,163200,162600,162000,161400,162000,161400,160800,160200,159600,159000,158400,157800,157200,156600,156000,160200,159600,156600,153600,150600,150000,149400,148800,145800,142800,139800,139200,138600,138000,137400,136800,136200,135600,132600,129600,126600,128400,125400,122400,119400,116400,113400,110400,107400,104400,101400,98400,95400,96600,93600,90600,87600,84600,91200,88200,85200,82200,79200,76200,73200,70200,67200,64200,65400,62400,71400,80400,89400,98400,107400,116400,125400,134400
1800,0,1800,0,1800,0,1800,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,18000,27000,36000,45000,54000,63000,72000,81000,90000,99000,108000,117000,126000,135000,144000,153000,162000,171000,169200,167400,165600,162600,159600,156600,153600,150600,156600,153600,150600,147600,144600,141600,138600,135600,132600,129600,126600,123600,120600,117600,114600,111600,108600,105600,102600,105600,108600,111600,114600,117600,120600,123600,120600,117600,114600,111600,108600,105600,102600,99600,96600,93600,90600,87600,84600,81600,78600,79800,81000,78000,79200,80400,77400,84000,81000,78000,75000,72000,69600,66600,63600,60600,57600,54600,51600,48600,45600,42600,39600,36600,33600,30600,27600,24600,21600,18600,20400,17400,14400,11400,8400,5400,4200,1200,0,0,0,0,0,0,8400,5400,2400,11400,20400,29400,38400,47400,56400,65400,74400
2400,0,2400,0,5400,3000,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,18000,27000,36000,45000,54000,63000,72000,81000,90000,99000,108000,117000,126000,135000,144000,153000,162000,171000,169200,167400,165600,162600,159600,156600,153600,150600,147600,144600,141600,138600,135600,132600,129600,129000,128400,127800,127200,126600,126000,125400,124800,128400,132000,135600,139200,136200,139800,143400,147000,150600,154200,157800,163800,167400,171000,174600,178200,180600,183000,185400,187800,190200,192600,195000,197400,199800,202200,204600,207000,209400,211800,214200,216600,219000,221400,223800,226200,228600,231000,233400,242400,239400,236400,233400,230400,227400,224400,221400,218400,215400,212400,209400,206400,203400,200400,197400,194400,191400,188400,185400,182400,179400,176400,173400,170400,167400,164400,161400,158400,155400,152400,149400,146400,145200,154200,163200,172200,181200,190200,199200,208200
