t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143
5400,13200,10800,16800,18600,21600,19200,17400,23400,29400,27000,25200,24600,24000,25800,28200,36000,45000,48600,45600,42600,42000,45000,51600,51000,57600,63000,61800,59400,58200,63600,64200,71400,70800,73800,82800,82800,87000,94800,103200,107400,110400,115800,121800,130200,139200,147000,154800,156600,164400,167400,169800,169200,169800,170400,174600,178200,183600,183600,181800,189600,188400,186600,186000,189000,194400,195600,201000,198600,202800,204600,213600,218400,217800,215400,212400,211800,219600,220800,219600,225600,222600,223200,231600,240600,247200,251400,259200,263400,264000,266400,275400,275400,276600,280200,286200,289200,294600,301200,300600,300000,298200,298800,301200,304200,303600,301200,309000,318000,327000,335400,337800,340800,346800,351600,357000,364200,371400,368400,375000,372000,377400,382200,389400,396600,401400,406800,415800,417000,418200,425400,430800,430800,438600,441000,446400,449400,458400,463800,462000,464400,465600,469800,474600
1200,1200,0,0,4800,1800,1800,0,0,0,1800,5400,2400,0,0,0,0,2400,4800,1800,1800,5400,3000,0,0,0,1200,7200,4200,1200,0,4800,1800,0,9000,18000,27000,36000,45000,54000,63000,60000,57000,61200,60600,64200,72000,69000,66000,63600,67800,72600,73200,70200,71400,69000,75000,72600,73800,79200,76800,74400,78000,85800,82800,91800,98400,100200,99600,108600,106800,111600,109800,108000,111000,109200,108000,114600,117000,114000,117600,117000,115200,118200,121200,127200,125400,123600,128400,126600,124800,129000,126600,124800,123000,121200,125400,123600,121800,120000,123000,121200,119400,120000,118200,121200,127200,130800,139800,148800,147000,149400,151800,152400,150600,159600,162000,160200,162600,170400,168600,166800,165000,170400,168600,166800,172200,178800,177000,178800,177600,175800,174000,172200,170400,171600,178200,176400,185400,183600,192600,199800,205200,203400
7800,4800,2400,3000,3000,0,600,0,600,0,600,0,600,0,6000,10200,18600,18600,25200,33600,30600,27600,24600,30600,32400,34200,31200,32400,29400,26400,25200,23400,25200,26400,31800,28800,37800,46800,55800,64800,73800,79800,87600,88200,85200,82200,79200,84000,81000,85200,82200,79200,79800,80400,88200,86400,83400,92400,96600,93600,94800,91800,97800,106200,106800,107400,108000,108600,109200,109800,110400,117000,117600,118200,118800,119400,120000,120600,121200,121800,123600,124200,122400,123000,123600,124200,129000,129600,130200,127200,127800,128400,129000,129600,130200,130800,138600,139200,139800,140400,141000,141600,138600,139200,139800,140400,140400,141000,144600,145200,147600,148200,154200,154800,155400,160800,161400,162000,161400,158400,155400,152400,149400,146400,143400,140400,137400,134400,131400,128400,125400,127200,133200,130200,131400,128400,125400,122400,119400,116400,113400,119400,116400,124800
0,0,6600,5400,2400,1200,1800,0,0,0,0,600,0,1800,0,600,0,0,0,0,600,0,0,600,2400,600,0,0,600,0,600,0,600,0,600,9600,18600,27600,36600,45600,54600,55800,57000,58200,65400,62400,64200,61200,58200,55200,55200,55200,58200,57600,63000,62400,61800,61200,60600,66000,65400,64800,64200,63600,63000,62400,61800,61200,60600,60000,64800,64200,63600,60600,60000,59400,58800,58200,57600,57000,56400,55800,55200,54600,54000,53400,62400,61800,61200,60600,60000,59400,68400,67800,67200,66600,66600,72600,79200,79200,79200,79200,79200,87600,85200,82800,80400,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,75600,78000,78000,78000,76800,76800,76800,76800,76800,76800,73800,79800,79800,79800,79800,79800,76800,76800,78600,78600,78600,78600,84600,93000,90600,88200
0,600,0,600,0,600,0,4800,2400,0,600,0,600,0,600,0,600,0,600,0,600,4800,2400,0,600,0,600,7200,7800,8400,9000,9600,10200,10800,11400,20400,29400,38400,47400,56400,65400,63000,60600,58200,55800,53400,51000,48600,46200,43800,41400,39000,39600,40200,39000,39600,48600,48000,47400,46800,46200,45600,45000,44400,43800,43200,42600,42000,41400,40800,40200,39600,40200,48600,48000,47400,46800,46200,45600,49800,49200,48600,48000,47400,46800,46200,45600,45000,44400,43800,52200,51600,55800,55200,54600,54000,53400,52800,52200,51600,55800,55200,54600,54000,53400,52800,52200,51600,51000,50400,49800,48000,46200,44400,42600,47400,44400,41400,38400,39000,39600,40200,37800,46800,44400,53400,51000,48600,46200,43800,41400,39000,39600,40200,37800,38400,39000,39600,47400,45000,42600,40200,45600,43200
0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,600,0,600,6600,12000,9600,6600,4200,1200,0,0,0,0,0,0,0,0,0,0,600,9600,18600,27600,36600,45600,54600,52200,49200,46200,43200,40200,37200,34200,31200,28200,28800,27600,27000,26400,24000,23400,22800,20400,19800,19200,16800,16200,15600,13200,12600,12000,9600,9000,8400,6000,5400,4800,2400,1800,1200,1200,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,9600,18600,27600,36600,45600,54600,52200,49200,46200,43200,40200,37200,34200,31200,28200,25200,22200,19200,16200,13200,13200,13200,11400,18000,18000,16200,16200,16200,14400,14400,14400,12600,12600,12600,10800,10800,13200,13200,13200,13200,13200,13200,13200,13200,13200,13200,15000,15000,15000,13200,13200,13200,11400,11400,11400,9600,9600,9600,7800,7800,7800,6000,6000,6000,4200,4200,4200,2400,2400,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,3000,3000,3000,1200,1200,1200,0,0,0,0,600,0,0,0,0,0,0,6600,6600,4800,3000,10800,10800,7800,10200,10200,8400
0,0,0,0,0,0,4800,12000,9000,6000,3600,600,0,0,0,0,0,0,600,0,0,600,0,0,0,0,0,0,600,0,0,0,2400,0,600,9600,18600,27600,36600,45600,54600,52200,49200,46200,43200,40800,37800,34800,31800,32400,29400,26400,23400,20400,18000,15000,12000,9000,8400,7800,7200,6600,4200,3600,3000,600,0,0,600,0,0,0,0,0,0,0,0,0,5400,3000,2400,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0
0,0,9000,6000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,5400,2400,0,0,0,0,600,0,0,0,0,0,0,0,600,9600,18600,27600,36600,45600,54600,52200,49800,46800,43800,40800,37800,34800,31800,28800,25800,22800,20400,17400,14400,12000,9000,6000,3600,4200,12000,13800,15600,17400,19200,18600,20400,22200,24000,25800,27600,29400,31200,36600,38400,40200,41400,42600,43800,45000,46200,47400,48000,49200,50400,51600,52800,54000,55200,56400,57600,58800,60000,61200,62400,63600,64800,70200,71400,72600,73800,75000,72600,70200,67800,65400,63000,60600,58200,55800,53400,51000,48600,46200,43800,41400,39000,40800,38400,40200,37800,39600,41400,43200,45000,46800,48600,46200,43800,41400,39000,39600,40200,37800,38400,39000,39600,40200,37800,38400,39000,39600,40200,37800
0,0,0,0,3600,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,600,9600,18600,27600,36600,45600,54600,54600,51600,49200,46800,44400,42000,39600,37200,34800,32400,30000,27600,25200,22800,20400,18000,24600,22200,19800,17400,15000,12600,10200,7800,5400,3000,600,0,600,0,600,0,600,0,600,0,600,0,600,3000,5400,7800,10200,12600,15000,17400,19800,22200,24600,27000,29400,31800,34200,36600,39000,36600,34200,31800,29400,27000,24600,22200,19800,17400,15000,12600,10200,7800,5400,3000,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,7200,4800,2400,0,600,0,600,0,600,0,600
