t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143
3000,2400,2400,7200,7200,13200,15600,24600,23400,30600,36000,45000,44400,42000,48000,45600,51600,57000,59400,58200,63600,71400,70800,76200,84600,88200,90600,95400,99600,104400,108000,110400,108600,114600,122400,127200,129000,136200,136800,142200,149400,150600,151200,148200,149400,156600,156000,163200,169200,174600,180000,181800,189600,189600,192000,198000,199800,198000,202200,202800,211800,220200,217800,217200,226200,227400,229800,231600,231600,238800,244200,246600,248400,249600,251400,252600,252000,256200,256800,259200,264000,262200,264000,267000,265800,268800,265800,270600,268200,270000,273600,278400,285000,288000,297000,301200,305400,312600,312600,315600,319200,320400,320400,327000,336000,334200,341400,348600,357000,358800,366000,372000,376800,378600,377400,386400,388800,386400,390000,388200,390000,396600,399600,397800,398400,403200,407400,409200,410400,417600,416400,415200,423600,430200,438000,445800,445200,451800,454800,462000,463200,465600,469200,476400
0,0,6000,8400,13200,21600,27600,30000,34800,36600,38400,42000,48000,55200,56400,62400,66000,70800,78600,87600,94800,94200,91800,95400,99000,101400,107400,105600,105000,103800,103800,106200,105000,111600,117600,121800,126600,131400,137400,146400,149400,155400,159000,157800,156000,160800,166800,165000,171600,176400,183600,189600,189000,192000,196800,195600,201600,204000,207000,214200,211200,214800,213000,215400,221400,220800,229800,235800,243600,251400,252000,253200,255000,264000,269400,267600,276000,275400,278400,275400,278400,278400,285600,286200,285600,294600,293400,291600,294000,292200,295200,298800,300600,305400,313200,315600,316800,325200,330600,331200,338400,338400,337200,345600,343200,349200,346200,353400,362400,360000,357000,363600,369600,366600,364800,372000,375600,377400,377400,382800,390600,396600,394200,395400,396600,395400,393600,396600,400200,405000,411000,417000,421200,423000,421200,429600,430200,434400,436200,435000,436800,442200,450000,447600
0,6000,11400,12600,16800,22200,30600,33000,32400,34800,35400,40800,43800,52800,61200,68400,69600,75600,73200,70800,69600,73200,74400,80400,80400,83400,90600,88200,94200,100200,102600,107400,116400,115800,121200,129600,126600,134400,136200,138600,144600,145800,150000,147600,152400,154200,155400,164400,169200,177600,185400,191400,197400,206400,210600,216600,222000,219000,220200,218400,225600,224400,229800,236400,242400,245400,254400,256800,262800,268800,267600,270600,274800,274200,271800,277800,277800,276600,273600,279000,278400,279600,285000,284400,287400,286800,291000,289800,291600,297600,303600,304800,313200,319200,318000,317400,317400,323400,325200,334200,336000,340800,347400,353400,356400,360600,367200,367800,373800,378600,381000,378600,387000,386400,384600,382800,384600,383400,380400,379200,380400,382800,388200,394200,392400,398400,406800,404400,411000,412200,420000,425400,429000,435000,441600,441600,441600,438600,444600,451800,455400,459000,463800,462000
5400,7800,11400,19800,16800,25200,31800,30000,36000,43200,50400,58200,57000,63000,71400,76800,80400,79800,81600,88200,94200,102000,101400,106800,109800,115800,121800,123600,122400,130800,130800,127800,126600,127800,131400,128400,135600,141600,139200,139200,144000,148200,155400,157200,163200,171000,179400,177000,182400,183600,189600,186600,192600,198600,196200,196200,202200,200400,201600,199800,197400,201000,198600,195600,202200,204600,213600,218400,223800,231000,238200,237600,243000,249600,253200,260400,265800,268800,276600,276000,285000,292200,291000,288600,294600,300600,306600,315600,321600,319200,317400,316200,322200,322800,321600,320400,326400,329400,334200,331800,337800,343800,349800,355800,361800,367800,366600,371400,378600,378600,377400,382800,388800,391200,396600,394800,396000,395400,404400,406200,412200,411000,417000,421800,427800,427200,429600,437400,435000,434400,438000,436800,442800,445200,451200,453000,451200,458400,462600,459600,465600,472800,479400,485400
2400,6000,8400,10800,8400,5400,8400,11400,8400,15000,17400,18600,27000,31200,28800,30000,31200,29400,28800,30600,35400,43200,44400,52800,54000,55200,56400,61800,63000,62400,68400,69600,75000,77400,82200,80400,86400,90000,87000,92400,96000,102000,103200,104400,106800,107400,116400,115800,124800,129000,136200,133200,134400,132600,131400,135600,136800,138000,145800,147000,155400,157200,160200,164400,171600,169200,166800,168000,177000,186000,187200,186000,183600,186600,188400,191400,198600,205800,207000,207000,208200,213000,215400,222600,223800,225000,226200,226800,228000,235200,241200,248400,249600,252000,252000,258000,258000,266400,267000,276000,277200,286200,283800,291600,293400,297000,295800,298800,301800,309600,318600,319200,325200,322200,330000,336600,336000,338400,343800,343800,352200,352800,354000,355200,363000,361800,364200,367800,369000,369600,367800,366600,367800,369000,373200,374400,379800,385800,394800,396000,396000,402600,408600,406800
9000,12600,16200,23400,27600,28800,36600,42600,50400,50400,56400,60600,64200,70800,77400,82800,89400,88200,94800,97200,98400,98400,101400,103800,106800,103800,107400,110400,107400,107400,104400,102000,103800,103800,100800,106200,110400,107400,104400,109800,109800,113400,112200,109200,116400,113400,110400,115800,123600,125400,122400,119400,121800,121200,118800,118800,127200,129000,129000,129600,130800,138600,142800,142800,143400,141000,142200,143400,151200,157800,160800,162000,166800,175200,176400,181200,181200,182400,186000,186000,190200,192600,201600,206400,209400,213000,213600,220800,222000,228000,226200,227400,228600,226200,230400,229200,231000,229200,233400,238200,240600,244200,243600,242400,245400,243600,244800,245400,252000,261000,258000,255000,262800,259800,256800,265800,262800,261000,262800,260400,262800,259800,259200,261000,258000,267000,264000,272400,269400,267000,273000,270000,274200,279000,282000,285600,282600,282600,288600,293400,302400,306000,306000,312000
600,1200,3000,2400,600,9600,12000,17400,19200,19800,25200,33600,34200,34800,32400,33000,37200,35400,36600,37200,34800,40800,37800,35400,33600,31200,36000,39600,37200,34800,38400,43800,42600,40200,40200,39600,39600,39000,46200,52800,50400,52200,49800,47400,44400,42000,39600,40200,48000,52200,51000,55800,61800,62400,59400,58200,57000,57600,61800,70200,70800,70200,70800,71400,72000,72600,73200,71400,72000,79200,79800,79200,87000,88200,96600,94800,102000,99000,103800,102600,103200,101400,99600,97800,96000,96000,102600,100800,102600,100800,102000,102000,110400,112800,114600,111600,109800,112800,111000,114000,119400,117600,115800,118200,123000,121200,123000,130800,138600,136200,142800,146400,144600,148800,147000,146400,144600,148200,146400,144600,148200,147600,156600,154800,153000,151200,153000,150000,147000,145800,151200,148200,145200,151800,148800,145800,152400,155400,160800,165000,166800,173400,171600,174600
1200,0,0,0,0,4200,9000,7200,5400,12600,10200,14400,12600,13800,12000,10200,11400,20400,19800,27600,25800,29400,33600,31800,29400,27600,34800,41400,45000,43200,41400,43800,43200,47400,47400,56400,57000,59400,64200,63600,72600,75000,75000,77400,80400,84000,92400,90600,88200,88200,88200,86400,84600,82200,91200,89400,96000,95400,104400,106200,106800,110400,110400,108600,112200,110400,111600,111600,108600,107400,111000,112200,116400,121800,119400,121200,119400,119400,117000,115200,113400,111600,118200,116400,124200,128400,132600,138600,138600,136800,138600,138000,136200,144600,150000,152400,159600,166200,167400,168600,177000,181200,179400,177600,175800,174000,175200,173400,176400,175800,174000,178200,180600,180600,180600,189000,187800,187800,195600,193800,198600,202200,200400,201600,204600,210000,215400,215400,216000,214200,216000,214800,213000,217200,219000,217200,215400,217800,225000,223200,221400,219600,217800,226200
6000,12000,10200,8400,7800,6000,4200,3600,11400,10800,9000,7200,5400,6000,4200,5400,6600,11400,17400,17400,22200,27000,31800,36600,38400,42600,47400,48600,50400,47400,50400,55200,60000,64800,67200,72000,69000,66000,75000,79800,81600,79800,86400,88200,93000,96000,100800,108600,108000,107400,107400,113400,112800,111000,109200,107400,114600,118200,116400,124800,128400,133200,138000,143400,149400,147600,144600,152400,150600,148800,156600,162600,169800,168000,166200,164400,162600,162000,167400,165600,173400,171600,169800,168000,173400,171600,169800,175800,178200,176400,173400,171600,180600,183600,191400,199200,198000,197400,197400,197400,201000,204600,206400,215400,216000,216000,221400,219600,228600,228000,236400,240000,246600,249000,247200,255600,253800,252000,258600,267000,264000,262200,267000,269400,274800,273600,271800,270600,273600,274200,282000,291000,289200,295800,295800,294000,292200,290400,293400,291600,289800,288000,288000,290400
0,6600,7800,8400,6000,8400,10200,16200,20400,19800,16800,13800,21600,18600,25800,22800,21000,20400,17400,19200,24000,33000,34800,42000,39000,47400,48600,51000,49200,52200,59400,61800,62400,65400,66000,66600,67200,65400,73800,78600,85200,84600,81600,78600,79800,79200,87000,85800,93000,90600,88800,85800,86400,91800,100200,108600,106800,103800,105000,102000,99000,96000,102000,102600,100200,100800,97800,104400,101400,99000,96000,96600,96000,103200,106200,104400,101400,101400,101400,101400,98400,95400,92400,89400,86400,95400,92400,89400,91800,89400,86400,94800,94800,93600,96600,97800,94800,100800,100800,97800,105000,102000,99600,108600,107400,116400,123600,120600,120600,127200,124200,121200,118200,115200,119400,118800,115800,112800,115800,120600,117600,124800,130800,133800,138600,135600,133200,137400,138600,137400,145800,153600,151200,153600,160800,158400,165600,163200,168600,166200,169800,167400,169200,171000
7800,16200,24000,23400,31200,35400,34800,40800,40200,39600,40200,39600,47400,46800,46200,51600,52800,52800,52200,51600,54600,54000,53400,61200,67800,73800,73200,72600,72000,71400,80400,79800,87600,87600,91200,92400,89400,86400,86400,85800,82800,79800,76800,80400,77400,75600,78000,76200,73800,81000,79800,77400,75600,72600,71400,69600,67800,74400,72600,81600,78600,76800,78000,84000,81000,78000,76200,79800,79800,84000,88200,91200,91200,88200,88800,85800,93600,90600,87600,84600,91200,97200,103800,103200,106200,105600,105000,104400,103800,103200,100800,100200,99600,99000,98400,99600,99000,98400,103200,102600,103200,102600,102000,110400,109800,118200,117600,117000,124200,132000,131400,133800,136200,136200,136200,136200,144600,150600,150600,153000,155400,157800,161400,161400,161400,168600,170400,170400,174600,175800,175800,177600,177600,177600,177600,177000,177000,177000,177000,184200,190800,190800,196200,196200
