t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422,t423,t424,t425,t426,t427,t428,t429,t430,t431,t432,t433,t434,t435,t436,t437,t438,t439,t440,t441,t442,t443,t444,t445,t446,t447,t448,t449,t450,t451,t452,t453,t454,t455,t456,t457,t458,t459,t460,t461,t462,t463,t464,t465,t466,t467,t468,t469,t470,t471,t472,t473,t474,t475,t476,t477,t478,t479,t480,t481,t482,t483,t484,t485,t486,t487,t488,t489,t490,t491,t492,t493,t494,t495,t496,t497,t498,t499,t500,t501,t502,t503,t504,t505,t506,t507,t508,t509,t510,t511,t512,t513,t514,t515,t516,t517,t518,t519,t520,t521,t522,t523,t524,t525,t526,t527,t528,t529,t530,t531,t532,t533,t534,t535,t536,t537,t538,t539,t540,t541,t542,t543,t544,t545,t546,t547,t548,t549,t550,t551,t552,t553,t554,t555,t556,t557,t558,t559,t560,t561,t562,t563,t564,t565,t566,t567,t568,t569,t570,t571,t572,t573,t574,t575,t576,t577,t578,t579,t580,t581,t582,t583,t584,t585,t586,t587,t588,t589,t590,t591,t592,t593,t594,t595,t596,t597,t598,t599,t600,t601,t602,t603,t604,t605,t606,t607,t608,t609,t610,t611,t612,t613,t614,t615,t616,t617,t618,t619,t620,t621,t622,t623,t624,t625,t626,t627,t628,t629,t630,t631,t632,t633,t634,t635,t636,t637,t638,t639,t640,t641,t642,t643,t644,t645,t646,t647,t648,t649,t650,t651,t652,t653,t654,t655,t656,t657,t658,t659,t660,t661,t662,t663,t664,t665,t666,t667,t668,t669,t670,t671,t672,t673,t674,t675,t676,t677,t678,t679,t680,t681,t682,t683,t684,t685,t686,t687,t688,t689,t690,t691,t692,t693,t694,t695,t696,t697,t698,t699,t700,t701,t702,t703,t704,t705,t706,t707,t708,t709,t710,t711,t712,t713,t714,t715,t716,t717,t718,t719,t720,t721,t722,t723,t724,t725,t726,t727,t728,t729,t730,t731,t732,t733,t734,t735,t736,t737,t738,t739,t740,t741,t742,t743,t744,t745,t746,t747,t748,t749,t750,t751,t752,t753,t754,t755,t756,t757,t758,t759,t760,t761,t762,t763,t764,t765,t766,t767,t768,t769,t770,t771,t772,t773,t774,t775,t776,t777,t778,t779,t780,t781,t782,t783,t784,t785,t786,t787,t788,t789,t790,t791,t792,t793,t794,t795,t796,t797,t798,t799,t800,t801,t802,t803,t804,t805,t806,t807,t808,t809,t810,t811,t812,t813,t814,t815,t816,t817,t818,t819,t820,t821,t822,t823,t824,t825,t826,t827,t828,t829,t830,t831,t832,t833,t834,t835,t836,t837,t838,t839,t840,t841,t842,t843,t844,t845,t846,t847,t848,t849,t850,t851,t852,t853,t854,t855,t856,t857,t858,t859,t860,t861,t862,t863,t864,t865,t866,t867,t868,t869,t870,t871,t872,t873,t874,t875,t876,t877,t878,t879,t880,t881,t882,t883,t884,t885,t886,t887,t888,t889,t890,t891,t892,t893,t894,t895,t896,t897,t898,t899,t900,t901,t902,t903,t904,t905,t906,t907,t908,t909,t910,t911,t912,t913,t914,t915,t916,t917,t918,t919,t920,t921,t922,t923,t924,t925,t926,t927,t928,t929,t930,t931,t932,t933,t934,t935,t936,t937,t938,t939,t940,t941,t942,t943,t944,t945,t946,t947,t948,t949,t950,t951,t952,t953,t954,t955,t956,t957,t958,t959,t960,t961,t962,t963,t964,t965,t966,t967,t968,t969,t970,t971,t972,t973,t974,t975,t976,t977,t978,t979,t980,t981,t982,t983,t984,t985,t986,t987,t988,t989,t990,t991,t992,t993,t994,t995,t996,t997,t998,t999,t1000,t1001,t1002,t1003,t1004,t1005,t1006,t1007,t1008,t1009,t1010,t1011,t1012,t1013,t1014,t1015,t1016,t1017,t1018,t1019,t1020,t1021,t1022,t1023,t1024,t1025,t1026,t1027,t1028,t1029,t1030,t1031,t1032,t1033,t1034,t1035,t1036,t1037,t1038,t1039,t1040,t1041,t1042,t1043,t1044,t1045,t1046,t1047,t1048,t1049,t1050,t1051,t1052,t1053,t1054,t1055,t1056,t1057,t1058,t1059,t1060,t1061,t1062,t1063,t1064,t1065,t1066,t1067,t1068,t1069,t1070,t1071,t1072,t1073,t1074,t1075,t1076,t1077,t1078,t1079,t1080,t1081,t1082,t1083,t1084,t1085,t1086,t1087,t1088,t1089,t1090,t1091,t1092,t1093,t1094,t1095,t1096,t1097,t1098,t1099,t1100,t1101,t1102,t1103,t1104,t1105,t1106,t1107,t1108,t1109,t1110,t1111,t1112,t1113,t1114,t1115,t1116,t1117,t1118,t1119,t1120,t1121,t1122,t1123,t1124,t1125,t1126,t1127,t1128,t1129,t1130,t1131,t1132,t1133,t1134,t1135,t1136,t1137,t1138,t1139,t1140,t1141,t1142,t1143,t1144,t1145,t1146,t1147,t1148,t1149,t1150,t1151,t1152,t1153,t1154,t1155,t1156,t1157,t1158,t1159,t1160,t1161,t1162,t1163,t1164,t1165,t1166,t1167,t1168,t1169,t1170,t1171,t1172,t1173,t1174,t1175,t1176,t1177,t1178,t1179,t1180,t1181,t1182,t1183,t1184,t1185,t1186,t1187,t1188,t1189,t1190,t1191,t1192,t1193,t1194,t1195,t1196,t1197,t1198,t1199,t1200,t1201,t1202,t1203,t1204,t1205,t1206,t1207,t1208,t1209,t1210,t1211,t1212,t1213,t1214,t1215,t1216,t1217,t1218,t1219,t1220,t1221,t1222,t1223,t1224,t1225,t1226,t1227,t1228,t1229,t1230,t1231,t1232,t1233,t1234,t1235,t1236,t1237,t1238,t1239,t1240,t1241,t1242,t1243,t1244,t1245,t1246,t1247,t1248,t1249,t1250,t1251,t1252,t1253,t1254,t1255,t1256,t1257,t1258,t1259,t1260,t1261,t1262,t1263,t1264,t1265,t1266,t1267,t1268,t1269,t1270,t1271,t1272,t1273,t1274,t1275,t1276,t1277,t1278,t1279,t1280,t1281,t1282,t1283,t1284,t1285,t1286,t1287,t1288,t1289,t1290,t1291,t1292,t1293,t1294,t1295,t1296,t1297,t1298,t1299,t1300,t1301,t1302,t1303,t1304,t1305,t1306,t1307,t1308,t1309,t1310,t1311,t1312,t1313,t1314,t1315,t1316,t1317,t1318,t1319,t1320,t1321,t1322,t1323,t1324,t1325,t1326,t1327,t1328,t1329,t1330,t1331,t1332,t1333,t1334,t1335,t1336,t1337,t1338,t1339,t1340,t1341,t1342,t1343,t1344,t1345,t1346,t1347,t1348,t1349,t1350,t1351,t1352,t1353,t1354,t1355,t1356,t1357,t1358,t1359,t1360,t1361,t1362,t1363,t1364,t1365,t1366,t1367,t1368,t1369,t1370,t1371,t1372,t1373,t1374,t1375,t1376,t1377,t1378,t1379,t1380,t1381,t1382,t1383,t1384,t1385,t1386,t1387,t1388,t1389,t1390,t1391,t1392,t1393,t1394,t1395,t1396,t1397,t1398,t1399,t1400,t1401,t1402,t1403,t1404,t1405,t1406,t1407,t1408,t1409,t1410,t1411,t1412,t1413,t1414,t1415,t1416,t1417,t1418,t1419,t1420,t1421,t1422,t1423,t1424,t1425,t1426,t1427,t1428,t1429,t1430,t1431,t1432,t1433,t1434,t1435,t1436,t1437,t1438,t1439
360,960,960,900,600,1440,1200,1260,1740,2640,3480,3900,4080,4620,4920,5040,5580,6000,5760,6180,7020,7860,8400,8220,7980,7920,8280,8940,9000,9300,9060,9180,9780,10080,10560,10920,11100,11820,12180,13020,13740,14220,14040,14100,14640,14820,14940,15720,15480,16140,16500,16980,17100,17580,17580,18360,19020,19380,19740,19740,19740,19800,20640,20820,20760,21180,21480,22380,23280,23280,23100,23040,23400,23940,23940,23640,24420,24240,24480,24840,24600,25020,25020,24900,25080,25500,25320,25920,26520,26760,27300,28140,28200,28380,28920,28620,28920,28620,28980,29700,30360,30360,30660,30840,31620,32460,33300,33540,33600,33540,33360,33300,33300,34020,34380,34200,34320,34140,34320,34620,34440,34560,34260,34200,34920,35760,36120,36240,36540,36600,36840,37740,37500,38220,39060,39540,40140,40500,40680,41040,41340,41820,41940,41880,41820,41880,42000,42660,42480,42780,42540,43380,43680,44100,43920,44700,45300,45180,45720,46440,46320,46980,47820,47940,48060,47820,47580,48360,49200,50100,50400,51300,51480,51480,51900,52260,52920,52860,53580,54240,54900,55200,55020,55500,55620,55500,56280,56100,57000,57900,58800,59700,60600,61500,62400,63300,64200,65100,66000,66900,67800,68700,69600,70500,71400,72300,73200,74100,75000,75900,76800,77700,78600,79500,80400,81300,82200,83100,84000,84900,85800,86700,87600,88500,89400,90300,91200,92100,93000,93900,94800,95700,96600,97500,98400,99300,100200,101100,102000,102900,103800,104700,105600,106500,107400,108300,109200,110100,111000,111900,112800,113700,114600,115500,116400,117300,118200,119100,120000,120900,121800,122700,123600,124500,125400,126300,127200,128100,129000,129900,130800,131700,132600,133500,134400,135300,136200,137100,138000,138900,139800,140700,141600,142500,143400,144300,145200,146100,147000,147900,148800,149700,150600,151500,152400,153300,154200,155100,156000,156900,157800,158700,159600,160500,161400,162300,163200,164100,165000,165900,166800,167700,168600,169500,170400,171300,172200,173100,174000,174900,175800,176700,177600,178500,179400,180300,181200,182100,183000,183900,184800,185700,186600,187500,188400,189300,190200,191100,192000,192900,193800,194700,195600,196500,197400,198300,199200,200100,201000,201900,202800,203700,204600,205500,206400,207300,208200,209100,210000,210900,211800,212700,213600,214500,215400,216300,217200,218100,219000,219900,220800,221700,222600,223500,224400,225300,226200,227100,228000,228900,229800,230700,231600,232500,233400,234300,235200,236100,237000,237900,238800,239700,240600,241500,242400,243300,244200,245100,246000,246900,247800,248700,249540,249840,250740,250740,251040,251640,251460,251280,252180,252720,253380,253920,254640,255180,255780,256500,256380,256380,256560,257220,258060,258780,258720,259020,259500,260040,260280,260160,260880,260640,260580,261480,261480,261420,262260,262500,263220,263820,264240,264000,264180,263880,264780,264840,264900,264660,264420,264600,265500,266400,267300,267180,267060,266880,266760,266580,266520,267180,267120,267720,268560,268860,269100,269100,269640,269520,270360,271080,271620,272100,272940,273360,274260,274080,273840,273780,273540,273900,274200,274860,275220,275400,275640,275520,275400,275100,274920,274980,275520,276240,276720,277380,277800,278640,278400,278520,279300,279540,280260,281040,281520,282300,282480,282240,282720,282420,283320,283500,283320,283200,283620,283500,283500,284280,284820,284640,284940,285720,285600,286020,285960,286200,286620,287100,287520,288120,288120,288720,288840,288780,288900,289320,289200,289440,289860,290040,290760,290700,291240,292140,292860,292560,292260,292140,291900,291900,291900,291780,291900,291960,292560,293100,293520,293340,294240,294540,295080,295740,296460,296700,296940,297360,297300,297900,297840,298200,298440,298680,298440,299220,299640,299340,299340,299820,300420,300660,301080,301260,302100,302820,302880,302760,302760,302820,302640,303540,303960,304320,304740,304500,304980,305700,305700,305460,305940,305760,305580,305460,305880,305820,306660,307560,307440,307500,307920,307920,308820,309360,309960,310680,311340,311760,311640,312360,312300,312180,311940,311640,312360,312780,312720,313140,312900,312780,313380,313500,313620,313740,313920,314640,315360,315240,315480,315780,316680,317040,317040,316740,317160,318060,317820,317580,318360,318360,318180,319080,319200,319920,319920,320580,320760,320520,320220,320220,320760,321540,321540,322080,322260,321960,321780,322140,321900,322380,323100,323700,323640,323760,324180,324000,324060,324960,325560,326280,327120,326880,326640,326460,326940,327420,327360,327780,327540,327780,328680,329400,330120,330660,330780,331080,330780,330960,331680,331920,331980,332760,333360,333420,333180,333480,334260,334560,334500,334860,334680,334860,334560,335280,336060,335820,335760,335580,336240,336540,337260,338160,338040,337860,338160,339000,339120,338820,338820,338940,339420,340020,339840,339720,339540,339840,340140,339900,339720,339540,340320,340740,341220,341280,342180,342780,342540,342720,343140,343020,343680,344220,344040,344640,345180,345840,346020,346680,347520,348300,349020,349320,349800,350160,350940,351540,352380,352140,352800,353520,354420,354120,354780,355320,355860,355560,355500,356040,355860,356220,356520,357240,357240,357960,358440,358200,358140,358860,359100,359640,360360,360900,361500,361500,361260,361800,361800,361680,361620,361860,361860,361920,362400,362640,362760,363360,363960,363960,364260,364200,364980,365220,365880,365580,365580,365940,365760,366540,366900,367020,367260,367200,367200,367140,367080,367440,368340,368100,367800,367620,368040,367740,368580,369360,369120,369180,369900,370740,371160,371580,371940,372720,373020,372840,372540,372960,373020,373920,373740,373440,374220,374700,375180,375900,376020,375840,376380,377220,378120,377940,378840,379260,379980,380280,380700,380880,381660,381420,382260,382140,382620,382980,383100,383460,383700,384360,384900,384660,384540,385200,384900,385560,386400,387180,387000,387600,388020,388080,388620,389340,389160,389940,390600,391260,391800,392400,392940,393780,394620,395460,395400,396000,395940,396720,396720,397260,397620,398100,399000,399780,399720,399900,400560,400440,400260,400020,400800,401100,401640,402000,402480,402300,403200,403860,403680,404280,405120,405000,404760,405420,406080,406440,407160,407940,407700,408540,408540,408900,408840,408720,409440,409800,409980,410700,410700,410520,410640,411540,412440,412440,412440,413220,414060,414420,414120,414000,413760,414180,414780,414900,415020,415560,415740,415920,416640,416580,416580,416940,417000,417900,418440,418920,418920,419580,420060,420300,420540,420840,420840,420840,421320,421980,422580,423360,423600,423360,423780,424620,424920,425820,426240,426000,425700,425580,426060,426660,427380,427980,428580,428880,428940,428820,428520,428220,428520,428280,428100,427800,428580,428460,428160,428640,428940,428760,428700,428760,428700,429540,429360,429900,430680,430740,431580,432240,432240,432540,432480,432480,432360,433200,432960,433440,433740,433680,434160,434100,434520,434520,435420,435120,434880,435480,435180,435240,435600,435420,435300,435660,436140,436500,436320,437100,437100,437520,437280,437160,437340,437160,437760,438120,438960,439080,439980,440700,440580,440400,440820,440700,440820,441120,441600,441480,441180,442080,441840,442020,442620,442680,442560,443460,443220,443340,444180,444120,444000,443820,444180,444900,445020,445500,445920,446580,446760,447600,448080,447780,448320,448980,449640,449640,450360,450840,451440,451380,452160,452100,452040,452160,452040,452700,453180,453900,454740,454860,454860,455580,455700,455820,455700,455700,456000,456720,456780,456480,457380,458100,458280,459120,459420,459780,459780,460200,460500,460260,460080,459960,459900,460260,459960,460500,460920,461820,461760,462480,462600,463380,463440,463140,463140,463080,463800,464640,464940,464760,465180,465720,466380,466800,467580,467580,468240,468000,468180,468960,469620,470040,469920,469860,470040,470520,471120,471720,472020,471720,472200,472200,472740,472560,473400,473700,473460,473760,474420,474960,475500,476040,476520,476940,477480,477660,477900,478500,479040,479700,480360,480780,481080,481860,482100,482520,483060,482760,482640,483420,483180,484020,484620,484920,484980,484920,485760,486000,486240,486180,487020,487620,487500,487260,488160,488160,488820,489000,489720,489660,489360,489120,489240,489420,490320,490980,490680,491100,491160,490860,490740,490680,490500,490980,491580,492180,492960,493320,494040,494580,494520,494460,494940,495360,495480,495720,495540,495660,495780,495480,496080,495780,495840,496380,496620,496860,496800,497520,498180,498000,497880,498660,498900,499800,500280,500940,500640,501120,500820,501000,501780,502380,502500,503340,503700,504420,504600,505020,505140,505200,505440,505860,506160,506340,507120,507180,508020,507780,508620,508740,508980,508800,508500,508320,508860,508680,508380,508860,509760,510660,511560,512460,513360,514260,515160,516060,516960,517860,518760,519660,520560,521460,522360,523260,524160,525060,525960,526860,527760,528660,529560,530460,531360,532260,533160,534060,534960,535860,536760,537660,538560,539460,540360,541260,542160,543060,543960,544860,545760,546660,547560,548460,549360,550260,551160,552060,552960,553860,554760,555660,556560,557460,558360,559260,560160,561060,561960,562860,563760,564660,565560,566460,567360,568260,569160,570060,570960,571860,572760,573660,574560,575460,576360,577260,578160,579060,579960,580860,581760,582660,583560,584460,585360,586260,587160,588060,588960,589860,590760,591660,592560,593460,594360,595260,596160,597060,597960,598860,599760,600660,601560,602460,603360,604260,605160,606060,606960,607860,608760,609660,610560,611460,612360,613260,614160,615060,615960,616860,617760,618660,619560,620460,621360,622260,623160,624060,624960,625860,626760,627660,628560,629460,630360,631260,632160,633060,633960,634860,635760,636660
0,0,0,240,900,1140,840,1200,1920,2580,2760,3300,3000,2700,3600,3300,3000,2700,3480,3180,2880,3480,3180,3480,3180,2880,2580,3480,3360,3060,3660,3720,3420,3840,4620,4320,4020,3720,3420,3420,3780,3480,3180,3900,3600,3300,3000,3720,3480,3180,2940,2640,3000,3120,4020,4260,3960,4560,4500,4200,3900,4740,4440,4140,4020,4260,4200,4080,4020,3960,4740,4680,4440,4380,4260,3960,3660,3720,3600,3540,3420,3120,3780,3480,3960,4080,3780,4380,4080,4800,4500,4200,4860,4560,4320,4500,4200,3900,4620,4680,5340,5280,5160,5040,4920,5220,4920,4620,4620,4920,4620,5340,5340,5940,6720,6420,6120,5820,5520,5220,4920,5760,5580,6480,6180,5880,6720,6420,6120,5820,5520,5220,4920,4620,4320,4020,3720,4560,5400,5100,4800,4500,4200,3900,3660,3360,3600,3300,3000,3360,3300,3840,3540,3240,2940,3060,2760,2460,2580,2400,2100,3000,3900,4800,5700,6600,7500,8400,9300,10200,11100,12000,12900,13800,14700,15600,16500,17400,18300,19200,20100,21000,21900,22800,23700,24600,25500,26400,27300,28200,29100,30000,30900,31800,32700,33600,34500,35400,36300,37200,38100,39000,39900,40800,41700,42600,43500,44400,45300,46200,47100,48000,48900,49800,50700,51600,52500,53400,54300,55200,56100,57000,57900,58800,59700,60600,61500,62400,63300,64200,65100,66000,66900,67800,68700,69600,70500,71400,72300,73200,74100,75000,75900,76800,77700,78600,79500,80400,81300,82200,83100,84000,84900,85800,86700,87600,88500,89400,90300,91200,92100,93000,93900,94800,95700,96600,97500,98400,99300,100200,101100,102000,102900,103800,104700,105600,106500,107400,108300,109200,110100,111000,111900,112800,113700,114600,115500,116400,117300,118200,119100,120000,120900,121800,122700,123600,124500,125400,126300,127200,128100,129000,129900,130800,131700,132600,133500,134400,135300,136200,137100,138000,138900,139800,140700,141600,142500,143400,144300,145200,146100,147000,147900,148800,149700,150600,151500,152400,153300,154200,155100,156000,156900,157800,158700,159600,160500,161400,162300,163200,164100,165000,165900,166800,167700,168600,169500,170400,171300,172200,173100,174000,174900,175800,176700,177600,178500,179400,180300,181200,182100,183000,183900,184800,185700,186600,187500,188400,189300,190200,191100,192000,192900,193800,194700,195600,196500,197400,198300,199200,200100,201000,201900,202800,203700,204600,205500,206400,207300,208200,209100,210000,210900,211800,212700,213600,214500,215400,216300,217200,218100,219000,219600,220500,221400,221220,220920,220620,220500,220200,220620,221040,221400,221100,220800,220500,220200,220440,220140,219840,219540,220200,220500,220320,220020,220200,221040,221820,222300,222120,222660,222360,223080,222780,222480,222180,222540,222540,222240,221940,221700,222540,222240,222240,222540,222240,221940,221640,222480,223260,222960,222660,222360,222060,222960,222660,222720,223380,223080,222780,223560,223260,224100,223800,223560,223260,224160,224220,224460,224160,224820,224520,224220,223920,224100,224640,224640,224640,224340,225000,224700,224400,225180,225360,225420,225480,225540,226080,226500,227100,227160,227820,227880,227580,227580,227520,227880,227940,228660,228960,229200,229020,229080,229140,229620,229680,230040,230820,230520,230580,230700,230760,230640,231420,231480,231540,232380,232440,232500,232380,232440,232500,233340,233460,233520,233580,233640,233880,234180,234240,234840,234780,235260,235320,235440,235920,235980,236040,236100,235920,235980,236340,236520,236460,236520,236520,236580,236640,237420,237480,237540,237300,237120,237420,237180,237360,237420,237480,237540,237600,237360,237420,237300,237360,237780,238620,238680,238740,238800,238860,238920,238980,239580,239640,240420,240300,240360,240180,240000,239820,240600,240420,240900,240900,241200,242100,241920,242340,243000,243360,243180,243000,242820,242640,242460,243180,244080,244020,244740,244560,244380,244620,245520,245340,245820,246540,247200,247020,246780,246600,246540,246600,247380,247620,247980,247800,247680,247680,247500,247320,247260,247500,247320,247140,247320,247140,246960,246900,246720,246540,246720,246900,246720,246540,247140,246960,246780,246600,247380,247620,247320,247140,247680,248340,249180,248880,249420,249120,248820,248640,249300,249000,248700,249060,249660,249360,249060,249060,248760,249240,248940,248640,248340,248100,247800,248460,248160,247860,247800,248220,248520,249180,248880,248580,248760,248460,248580,249240,248940,248640,248340,248160,249000,249900,249780,249480,249180,249540,249240,249060,248760,248460,248880,248940,248640,248580,248760,249420,249120,249180,248880,249060,248760,248460,248220,248880,248640,248400,249180,248940,248700,249000,248760,248520,248280,248820,249600,250140,249900,250680,250500,250860,251580,251400,252000,251820,252600,253320,253560,253500,254160,253860,253740,253500,253320,253860,253680,253620,253680,253500,253500,253920,254280,255060,255660,255360,255180,255000,255840,255660,255480,255300,255120,255900,255720,255540,256020,255840,255660,255540,255360,255540,255600,256500,257160,257160,256980,256800,256560,256260,255960,255780,255480,256020,256140,255840,255540,255420,255960,255660,255780,255480,255180,254880,255660,255360,255060,254760,254820,254520,254280,253980,253980,253680,253800,253560,253260,253440,253140,252840,252660,252600,252840,252540,252240,251940,251640,251520,251520,251220,251040,251640,251340,251040,250740,250440,250320,250800,250740,250440,250800,250500,250260,250920,251040,250920,251640,251760,251460,251160,250860,250560,251460,251280,252120,251820,252180,252360,252060,252660,253380,253080,252780,252480,252660,252360,252420,252120,251820,251520,251220,251580,251280,252060,252780,252480,252960,252660,252360,252960,253740,254100,253800,253500,253260,254100,253860,253620,253380,253140,253200,252960,252960,252720,253020,253500,253740,253500,253260,253020,253860,254580,254460,254700,255120,255600,255420,255300,255180,255000,254700,254580,254460,254280,254160,254040,253860,253680,253560,253440,254100,254400,254280,254640,255000,254940,254820,254700,254580,254640,254520,255120,255000,254880,255180,255540,255660,255540,255420,255300,255180,255060,254940,254940,254820,254700,254580,254460,254160,254520,254220,253920,253620,253920,254160,254280,253980,253680,253380,253080,253320,253500,253560,253260,253500,253740,253860,254520,254220,255000,254700,254400,254400,255060,254760,255660,255360,255660,255360,255840,255540,255540,255240,255600,255900,255900,256680,256500,257340,257040,256740,257340,257460,257700,258240,258120,258240,259140,258840,258540,258240,257940,257640,258300,258000,258600,258660,258360,258960,258660,258600,258300,258000,258000,258000,257940,258180,258660,258780,258540,258840,258540,258720,259200,259920,259620,259500,259860,260100,259860,260700,260460,260220,261060,260820,260580,260340,260100,261000,260760,260820,261360,261600,261900,262440,262260,262380,263220,262980,263820,263580,263340,263580,263340,263280,263040,263400,264240,264000,263880,263640,263400,263160,262920,262680,262440,262200,262380,262140,262680,263460,264000,263820,264060,264420,265320,265020,264720,265320,265020,264720,264420,264120,263820,263580,263280,262980,262680,262440,262140,262200,262380,262560,262260,262260,261960,261720,262500,262200,262020,261720,261420,261240,261480,262260,261960,262500,262440,262140,262320,262020,261720,261420,261780,262620,263400,263940,263700,263520,263220,262920,262620,262320,262260,261960,261660,261780,261720,261720,261420,262260,261960,261660,261360,261060,260760,261480,261900,262200,261900,261600,261540,262200,262380,262440,263160,264060,264360,264060,264120,264300,264720,265620,265380,265080,265680,265380,265560,266160,267000,266700,266400,266460,266400,266100,265800,266160,265860,265560,265260,266160,265860,265740,266340,267060,266760,266460,266220,266700,267240,267480,268320,268020,267720,267420,267120,267420,267420,267360,267060,266760,267000,266700,266400,266400,266100,265800,265500,265200,264900,264720,264420,264120,263820,263580,264180,264060,263760,264120,264060,263760,264480,264960,264780,265380,265740,266040,266880,266580,266280,265980,265680,265440,265140,266040,266580,266280,265980,266460,266280,266640,267000,266700,266400,267300,267900,268800,268500,268200,267900,267840,268140,267840,267540,267600,267420,268320,268680,269400,269940,269640,270120,269820,269520,270300,270000,269700,269580,269280,268980,268860,268560,269040,268740,268440,269040,269160,270000,270420,270540,270480,270240,270720,271620,272520,273420,274320,275220,276120,277020,277920,278820,279720,280620,281520,282420,283320,284220,285120,286020,286920,287820,288720,289620,290520,291420,292320,293220,294120,295020,295920,296820,297720,298620,299520,300420,301320,302220,303120,304020,304920,305820,306720,307620,308520,309420,310320,311220,312120,313020,313920,314820,315720,316620,317520,318420,319320,320220,321120,322020,322920,323820,324720,325620,326520,327420,328320,329220,330120,331020,331920,332820,333720,334620,335520,336420,337320,338220,339120,340020,340920,341820,342720,343620,344520,345420,346320,347220,348120,349020,349920,350820,351720,352620,353520,354420,355320,356220,357120,358020,358920,359820,360720,361620,362520,363420,364320,365220,366120,367020,367920,368820,369720,370620,371520,372420,373320,374220,375120,376020,376920,377820,378720,379620,380520,381420,382320,383220,384120,385020,385920,386820,387720,388620,389520,390420,391320,392220,393120,394020,394920,395820,396720,397620,398520,399420,400320,401220,402120,403020,403920,404820,405720,406620,407520,408420,409320,410220,411120,412020,412920,413820,414720,415620,416520,417420,418320,419220,420120,421020,421920,422820,423720,424620,425520,426420,427320,428220,429120,430020,430920,431820,432720,433620,434520,435420,436320,437220,438120,439020
